trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
188,Qzv6DqIIclo,Maulana Ardiansyah  Kehadiran Cinta Live Ska Reggae,2022-11-11,UCfHQmOQ1Ynej5GZsU83hOSA,Maulana Ardiansyah,Music,22.30.11,Kehadiran Cinta|Maulana Ardiansyah|Ska Reggae|Live|Ska|Reggae|Live Ska Reggae|kehadiran cinta ska|kehadiran cinta reggae|kehadiran cinta live ska reggae|kehadiranmu|minang|lagu minang|thomas arya kehadiran cinta|maulana ardiansyah|maulana ardiansyah terbaru|maulana ardiansyah playlist|maulana ardiansyah full|maulana ardiansyah full album|maulana ardiansyah album|maulana ardiansyah ska reggae|maulana ardiansyah terbaru full,916753,13628,6766
189,zpHaEnHhCSY,Zack Tabudlo  By My Side Official Music Video ft Tiara Andini,2022-11-12,UC3FXJBrfED9rOwn55hbbKXA,ZackTabudloVEVO,Music,22.30.11,Zack|Tabudlo|Side|ft|Tiara|Andini|Universal|Music|Philippines|Inc|Pop,522918,24868,4454
190,ZzmiR6n4sxk,Melhores Momentos  UFC 281 Adesanya x Poatan,2022-11-13,UCk8XGxi7fsTqQQRVq9LSraw,UFC Brasil,Sports,22.30.11,UFC|UFC Brasil|UFC Lutas|UFC Nocautes|UFC Ao Vivo|UFC Fight|Assistir UFC|UFC Videos|Alex Poatan|Israel Adesanya|UFC 281|Nocaute|Poatan|Zhang Weili|Dustin Poirier|Renato Moicano,2532098,64569,2587
191,CvLavUpwuDU,S02E14 ITB vs IPDN Pertandingan Tersulit di TWK  Tes Wawasan Kebangsaan,2022-11-13,UCzI8ArgVBHXN3lSz-dI0yRw,Narasi,Entertainment,22.30.11,narasi|Tes Wawasan Kebangsaan|Narasi Original|Narasi Signature|Jadi Paham,367842,12312,1328
192,dNwCCC-ZrMY,Roblox TAPI AKU NAMBAH DARAH SETIAP DETIKNYA,2022-11-13,UC50LmJxoKQGpeA2e-0JCY7g,BeaconCream,Gaming,22.30.11,minecraft|minecraft indonesia|roblox|roblox indonesia|beaconcream|roblox but|minecraft tapi|roblox but every second you get 1 health,524948,18297,1450
193,IG1ji8WviU4,SIDAK RUMAH RYAN  SHARENA DELON ELEGAN DAN BIKIN NYAMAN BANGET,2022-11-11,UC6SPCnTAIanF2_8ST2wrQzw,TAULANY TV,People & Blogs,22.30.11,none,2003877,27939,1319
194,63yMOyq8lQM,NCT 127 윤슬 Gold Dust NCT 127 2ND TOUR NEO CITY  SEOUL  THE LINK ,2022-11-11,UCk2E0dbAyEJWnrN2bbQOcbg,NCT 127,Music,22.30.11,nct 127|neo city|seoul|the link|gold dust|taeil|taeyong|johnny|yuta|doyoung|jaehyun|jungwoo|mark|haechan|엔시티 127|네오시티|서울콘|더링크|플러스|플러스콘|윤슬|라이브|퍼포먼스|live|stage|performance|스테이지|태일|태용|쟈니|유타|도영|재현|정우|마크|해찬|무대,708612,71882,2578
195,SbvmCJubq7A,Sepine Wengi  Difarina Indra Adella  Om Adella  Dangdut OFFICIAL,2022-11-10,UC54CCNPLq_NxG_8gjMs62NQ,ADELLA OFFICIAL,Music,22.30.11,dangdut|sepine wengi  difarina indra adella|om adella|Adella Official|adella terbaru|om adella terbaru|om adella terbaru 2022|adella terbaru 2022|adella full album|om adella full album|henny adella|adella terbaru 2022 full album|dangdut koplo|dangdut koplo 2022|dangdut palapa|koplo dangdut full album|dangdut koplo terbaik 2022|all dangdut play|lagu dangdut 2022|lagu dangdut|lagu dangdut terbaru,600609,8169,773
196,Dbs3l_ZJR6o,TREASURE  VolKno MV,2022-11-09,UCx9hXYOCvUYwrprEqe4ZQHA,TREASURE 트레저,Entertainment,22.30.11,YG Entertainment|YG|와이지|Kpop|트레져|트레저|TREASURE|CHOI HYUN SUK|JIHOON|YOSHI|JUNKYU|MASHIHO|YOON JAE HYUK|ASAHI|BANG YE DAM|DOYOUNG|HARUTO|PARK JEONG WOO|SO JUNG HWAN|최현석|지훈|요시|준규|마시호|윤재혁|아사히|방예담|도영|하루토|박정우|소정환|TREASURE THE SECOND STEP|THE SECOND STEP|TREASURE 직진|TREASURE JIKJIN|JIKJIN|직진|트레저 직진,18781822,477892,34668
197,r-jxE-_wRzM,Esa Risty  Rungkad Official Live Music Rungkad EntekEntek an,2022-11-11,UChFv0WPR47xMAPpCJWUgk1Q,Esa Risty Official,Music,22.30.11,Esa Risty|Tak Sedalam Ini|Top Topan|Eka Risty Terbaru|Andai Rasa di Hati Tak Sedalam Ini|Relaku Mengalah|Sekuatkuatnya hatiku sayang|rungkad lirik|rungkad koplo|rungkad cover|rungkad Adella|rungkad yeni inka|rungkad entek entekan|official live music|music of asia,347851,5254,523
198,dMxP6-a39_Q,Penjinak Binatang yang Bertemu Gadis Bertelinga Hewan  Episode 07 Takarir Indonesia,2022-11-12,UCxxnxya_32jcKj4yN1_kD7A,Muse Indonesia,Film & Animation,22.30.11,Beasttamer|beast|kemono|komedi|romansa|anime|Muse|dirumahaja|hewan|kucing|naga|peri,420669,12294,817
199,FSXcA0FPpbM,Con La Brisa From Black Panther Wakanda Forever  Music From and Inspired ByVisual,2022-11-04,UCP55DP1xXupgE8nm2mZG6MQ,MarvelMusicVEVO,Music,22.30.11,Foudeqush|Ludwig|Göransson|Con|Brisa|From|Black|Panther|Wakanda|Forever|Music|From|and|Inspired|ByVisualizer|Roc|NationDef|JamHollywood|Soundtrack,4024929,125984,3490
92,HB1l76mx-3A,ngidam bu siko makan bakso setan hororkomedi  kartun lucu kartun hantu animasi horor,2022-11-19,UC7GWXKxiy9_AU9TytEh00eg,rizky riplay,Film & Animation,22.29.11,hantukartun hantukartun lucukartun hantu lucuhantu lucukartunanimasi hanturizky riplayrizkyanimasi indonesiakartun setansetan lucuanimasi lucuhantu kartun lucuhantu kartunanimasi horroranimasi horor lucubakso setanbakso setan kartunbakso hantubakso pocongbakso kartunabang bakso pocongbaso hantubaso setanabang tukang baksohantu makan baksobu sikobu siko vs bakso setanmakan baksomakan bakso setan,674358,15095,1768
103,0j84GbjGeEI,mobile suit gundam the witch from mercury 7 shall we gundamencnhktwkrthidvn sub,2022-11-20,UCejtUitnpnf8Be-v5NuDSLw,gundaminfo,Film & Animation,22.29.11,ガンダムgundam高達鋼彈敢达건담gundaminfoガンプラgunpla模型鋼普拉钢普拉건프라高达ytcconplastic modelwitchwitch from mercury水星的魔女,483189,10606,1511
175,V6Awp7ZmVZM,korban kecelakaan di warkop mbok darmini horormisteri  kartun hantu animasi horror,2022-11-13,UC7GWXKxiy9_AU9TytEh00eg,rizky riplay,Film & Animation,22.29.11,hanturizky riplaykartunkartun hantukartun hororanimasi hantuanimasi hororcerita misterihoror mistericerita hantucerita hororhantu kartunfilm animasi hororanimasi horroranimasikartun horrorhantu warunghantu warkopwarkop hantuwarung hantuhantu korbankorban kecelakaanhantu kecelakaanhantu korban kecelakaanhantu penasaranwarung setanwarkop setanhantu ngopihantud i warkop,1107470,23133,2193
196,qEVUtrk8_B4,john wick chapter 4 2023 movie official trailer  keanu reeves donnie yen bill skarsgård,2022-11-10,UCJ6nMHaJPZvsJ-HmUmj1SeA,lionsgate movies,Film & Animation,22.29.11,john wickjohn wick 4john wick chapter 4john wick chapter 4chad stahelskimichael finchshay hattenderek kolstadkeanu reevesdonnie yenbill skarsgårdlaurence fishburnehiroyuki sanadabowery kinglance reddickrina sawayamaian mcshanewinstonactionscott adkinsnatalia tenaclancy brownhitmanhit manassassinmartial artsstuntsbabayaganew john wickjohn wick 4 trailerjohn wick official trailer,34024195,582211,24934
54,7IwbMFDHQ0I,toyota kijang innova zenix tidak ada diesel lagi,2022-11-21,UCu12RxQjRQyh79YBYvEDkOg,motomobi,Autos & Vehicles,22.29.11,motomobiommobivlogreviewom mobi2020202120222023innova zenixinnovazenixbaruinnova baruhybridevhevinnova hybridmurahsaingan wulingwuling rswuling hybridkijang electrickijang hybridlaunchinghargafirst impressionharga innova baru450 jutaantype innova baruviraltrendingfypharga innova hybrid,625449,6755,1247
81,UuohN8WW32U,gak boleh cacat sedikitpun begini ketatnya proses ekspor impor mobil di ipcc,2022-11-19,UCyxFLIrNfV8B3cN4KgQL6sA,fitra eri,Autos & Vehicles,22.29.11,none,1463463,24647,1552
121,8wKS0jh0tPM,gt86k24 akhirnya selesai  hasil kerja keras 10 bulan,2022-11-19,UCmA-OmY_ZW7VZkET-64Psdg,garasi drift,Autos & Vehicles,22.29.11,none,559879,18968,1232
2,Ut1OzEVUiM4,red velvet 레드벨벳 birthday mv,2022-11-28,UCEf_Bc-KVd7onSeifS3py9g,smtown,Music,22.29.11,레드벨벳벌쓰데이벌스데이생일아이린슬기예리웬디조이뮤직비디오뮤비red velvetbirthdayireneseulgiyeriwendyjoypartymusic videomvthe reve festival리브 페스티벌,5161927,571627,27726
5,R0bVh0YGESY,itzy cheshire mv teaser 2,2022-11-28,UCaO6TYtlC8U5ttz62hTrZgg,jyp entertainment,Music,22.29.11,jyp entertainmentjypitzy있지イッチ예지리아류진채령유나yejiliaryujinchaeryeongyunaイェジリアリュジンチェリョンユナอทจเยจลอารยจนแชรยองยนาitzy videositzy locoitzy behindmvitzy mvitzy music viedosteaseritzy teaseritzy vlogvlogitz differentitz icyitz menot shyguess whocrazy in lovedalla dallaicywannabe마피아in the morninglocosneakers있지있지있있cheshire체셔,1321804,151469,4407
6,sRFuRsjGs3I,care bebek  kalia siska ft ska86 thailand reggae ska version  ngude beli liu munyi,2022-11-28,UCX7RJTce2MLIfE4e8QxRl4g,uye tone,Music,22.29.11,ska 86kalia siskacare bebek kalia siska ft ska 86kalia siska ft ska 86care bebekngude beli liu munyicare bebek tiktokuye tonecare bebek thailandjegeg bulankalia siska care bebekcover care bebekcare bebek viral tiktokdj care bebektrending,143321,5099,916
8,43NEb4mgh9M,dara ayu ft bajol ndanu  care bebek official music video,2022-11-28,UCIjPISm1lDd9N4f9nV4LKZw,bajol ndanu management,Music,22.29.11,bajol ndanudara ayubajol ndanu managementdara ayu full albumdara ayu ft bajol ndanu rindu aku rindu kamudara ayu ft bajol ndanu satu hati sampai matidara ayu runtahcare bebek official music videocare bebekjegeg bulan care bebek,139645,2585,245
18,_u-7rWKnVVo,metallica lux æterna official music video,2022-11-28,UCbulh9WdLtEXiooRcYK7SWw,metallica,Music,22.29.11,metallicametallica tourmetallica livemetallica concertmetallica in concertmetallica songmetallica citymetallica country,3305357,224839,26519
19,bpi4tmDfbFw,롤러코스터 on a ride,2022-11-28,UCHmZYTfdTyVKQEJicLiXEOg,red velvet  topic,Music,22.29.11,red velvetthe reve festival 2022  birthday롤러코스터 on a ride,278109,16268,87
21,TPNUscDJvew,bye bye,2022-11-28,UCHmZYTfdTyVKQEJicLiXEOg,red velvet  topic,Music,22.29.11,red velvetthe reve festival 2022  birthdaybye bye,255163,15324,71
27,3ITZESbKy00,ateez에이티즈  paradigm official mv teaser 2,2022-11-28,UCQdq-lqPEq_yZ_wP_kuVB9Q,kq entertainment,Music,22.29.11,kq케이큐에이티즈에이티즈 뮤비에이티즈 일본에이티즈 일본 앨범에이티즈 일본 뮤비에이티즈 패러다임패러다임에이티즈 패러다임 뮤비패러다임 뮤비ateezateez mvateez japanateez japan albumateez japan mvateez paradigmparadigmateez paradigmparadigmateez paradigm mvparadigm mv,205598,47981,2059
58,ZOZDznZYJkU,tempest 템페스트  dragon 飛上 mv,2022-11-22,UC_pwIXKXNm5KGhdEVzmY60A,stone music entertainment,Music,22.29.11,kculturekorean musicmvmusic videokpopkpop뮤비뮤직비디오stone music entertainmenttempest템페스트dragon,13757644,57670,12827
60,fyqFxr8mc9M,satu rasa cinta  difarina indra adella ft fendik adella  om adella,2022-11-19,UCP3J77MiNCYxhRnfHmeWk7Q,henny adella,Music,22.29.11,henny adellaadella terbaru 2022satru 2tiaradifarina indrajoko tingkirdangdut koplomusic of asialagulagu duet adellasatu rasa cintafendik adellaom adellalagu lagu difarina indrahot dangduthot koplo,4049007,43980,5157
67,qg5sDR0Fhq8,maulana ardiansyah ft ochi alvira  widodari   live ska reggae,2022-11-21,UCX8fgYn9Lses2DqBqzhXAsw,ta pro music  publishing,Music,22.29.11,denny caknanhappy asmaramaulana ardiansyahochi alviratapro musikwidodarifull album ochi alviraalbum ochi maulanafull album maulana ardiansyahlagu terbaru maulana ardiansyahlagu terbaru ochi alviradermaga biru maulana ardiansyahfull senyum ochi alvira ft maulanalive maulana ardiansyahlive ochi alviraochi  fidaaku nemu widodariwidodadri lirikfull album denny caknan,240759,5429,4751
77,POFd09OVOMU,vita alvia ft lala widy  mangku purel official mv mangku purel neng karaokean,2022-11-20,UCEa5arMfQcOrmHGwh2cVbHw,ard management,Music,22.29.11,ard managementard management full albummangku purelrindy boh  mangku purelmangku purel adellamangku purel neng karaokemangku purel koplomangku purel ageng musicmangku purel karaokemangku purel lirikmangku purple full albumlagu mangku purel neng karaokeki ageng mangku purelmangku purel ageng musik full albummangku purel arlida putrimangku purel ki agengkaraoke mangku purellala widyvita alvialala widy ft vita alvia,842516,6773,699
90,ht-Hw-SvfyE,sabyan ft ali abdulqodir alaydrus  ya habibana ali,2022-11-19,UCeZA77FZSG4YzBcvBJ9eynA,sabyan,Music,22.29.11,nissasabyannissa sabyansabyan gambusofficialchannellagu sabyanlagusabyan fullalbum sabyangambus sabyanlagu nissa sabyansabyan full albumsabyan lirikya maulanasabyan terbarusabyan 2019ya habibana alihabib novel alaydrusraudhahmasjid riyadhhaul solohaul solo 2022habib ali solo,483077,22102,1321
91,KDMPwjNSkcg,127am pajama night in nyc,2022-11-19,UCk2E0dbAyEJWnrN2bbQOcbg,nct 127,Music,22.29.11,nct 127nctnycnct 127 nycpajama partysanriospao산리오 잠옷산리오뉴욕엔시티엔시티 127taeiljohnnytaeyongdoyoungjaehyunjungwoomarkhaechanyuta태일쟈니태용도영재현정우마크해찬유타,960667,84900,1853
96,Nqu46umgJpw,sasya arkhisna  mangku purel  official live music,2022-11-18,UCcrFXRWeWnxptBWhILRmbnA,sasya arkhisna official,Music,22.29.11,sasyasashasasya arkhisnafull album sasya arkhisnasasya arkhisna terbarumangku purelsasha arkhisnasasha mangku pureladellasasya arkhisna mangku purelmangku purel sasya arkhisna,981313,11344,1150
100,zgD-R7IXYjQ,mangku purel  shepin misa ft lala widy official music video aneka safari,2022-11-19,UCmB1_agPlXbbwTCPKEuwEKA,aneka safari records,Music,22.29.11,anekasafarirecordsaneka safari recordsytcconmangku purel djmangku purel koplomangku purel adellamangku purel mukidimangku purel liriklala widy mangku purellala widi feat shepin misasephin misa mangku purelshepin misashepin misa terbarushepin misa terbaru 2022shepin misa livelala widy livelala widi terbaru 2022aneka musicaneka musik full album terbaru 2022aneka musikmangku purel sephin misamangku purel sephin misa ft lala widy,563214,4171,385
106,7Dyv6Hs-Rvs,farel prayoga  ayang official music video aneka safari,2022-11-21,UCmB1_agPlXbbwTCPKEuwEKA,aneka safari records,Music,22.29.11,anekasafarirecordsaneka safari recordsytcconsafari recordsdangdutdangdut koplolagu dangdut terbarufarelfarel prayogafarel prayoga full album terbaru 2022farel prayoga remixfarel prayoga ayangfarel prayoga aneka safariayang nabila lirikayang nabilaayang karaokeayangayang farel prayogakompilasi farel prayogalekaslah kembali kecup keningkuaneka musicaneka musik farel prayogapeluklah tubuhku kecup keningku,487418,13110,2141
114,fEQbUktWRLo,jkt48 new era special performance video  eureka milik kita,2022-11-18,UCaIbbu5Xg3DpHsn_3Zw2m9w,jkt48,Music,22.29.11,jkt48akb48idol you can touchjkt48 team jteam kiiinew eranew era jkt48jkt48 new era,495467,33971,5716
115,UOPe1C4cpLg,jay ikon x dk ikon  love scenario  killing me  the indonesian big star,2022-11-19,UCcYhl60ZtxJBJITB1gywE2w,the indonesian next big star,Music,22.29.11,the indonesian next big starikonikondk ikonjay ikonboy williamsandi sandoromia estiantijudikarobby purbakpoptinbsindonesian next big starrctitinbs rctithe indonesian next big star rctircti plustalent searchikon jayikon dkboy williamsandhy sandhoromaia estiantythe indonesian next big star rctirobby purbalove scenario ikonkilling me ikon,636535,45689,2812
117,GEuomyhI8NE,arief  tolong jaga perasaanku official music video,2022-11-18,UCmiJjv8BbzLahKpsfkQaBnA,arief putra,Music,22.29.11,arief musikarief putralagu arief terbaurtolong jaga perasaankutolong jaga perasaanku arieflagu arief terbaruariefbagaikan tertusuk durisatu rasa cinta ariefarifsatu rasa cintatiaraemas hantaranrembulan malamtak sedalam iniarief satu rasa satu cintarela kau tinggalkan akugerhana dalam cintaytccon,447228,12632,1120
120,rMqZoedy3_g,여기는 필리핀   philippines vlog,2022-11-19,UCwgtORdDtUKhpjE1VBv6XfA,nct,Music,22.29.11,nctnct dreamwayv엔시티브이로그vlog필리핀philippines엔시티드림웨이브이쿤런쥔양양샤오쥔헨드리kunrenjunxiaojunhenderyyangyang여행,644921,73239,2703
135,ShbqYtaIl58,afgan  pendam  official music video,2022-11-18,UCebb7o98FEA73WjNsCja5Xg,trinity optima production,Music,22.29.11,trinity optima productiontrinityafgannauramawar de jonghofficial music videolagu indonesia terbarupoplagu pop terbaruafgan pendampendamafgan 6262afgan lestari merduafgan pulihlestari merdulenggang puspitapulihchelsea islanafgan chelsea islanpendam afganafgan pendam liveafgan terbarulagu afganlagu afgan terbaruafghan pendamafgan terbaru 2022lagupendam afgan lirikafgan lagu baruafgan lagu terbarulagu barulagu pendam,599250,4542,357
137,axk92wSkg64,judika  medley song  the indonesian next big star,2022-11-19,UCcYhl60ZtxJBJITB1gywE2w,the indonesian next big star,Music,22.29.11,the indonesian next big starikonikondk ikonjay ikonboy williamsandi sandoromaia estiantijudikarobby purbakpopsik sik batumanikambagaimana kalau aku tidak baikbaik sajatinbsindonesian next big starrctitinbs rctithe indonesian next big star rctircti plustalent searchikon jayikon dkboy williamsandhy sandhoromaia estiantyrobby purbathe indonesian next big star rcti,328925,12534,435
139,4q9B5GEDM3g,rossa  hati yang kau sakiti korean version  the indonesian next big star,2022-11-19,UCcYhl60ZtxJBJITB1gywE2w,the indonesian next big star,Music,22.29.11,the indonesian next big starikonikondk ikonjay ikonboy williamsandi sandoromaia estiantijudikarobby purbakpoprossa korean versionhati yang kau sakiti korean versiontinbsindonesian next big starrctitinbs rctithe indonesian next big star rctircti plustalent searchikon jayikon dkboy williamsandhy sandhoromaia estiantythe indonesian next big star rctirobby purba,216702,7746,267
140,5mUQyz0kukk,meghan trainor  made you look again,2022-11-16,UCf3cbfAXgPFL6OywH7JwOzA,meghantrainorvevo,Music,22.29.11,meghan trainorthank youtreat myselfnicki minajnice to meet yatitlechristmaschristmas albummeghan trainor christmaslast christmasmy kind of presentchristmas seasonchristmas musicall about that basslike im gonna lose youno excusesepicepic recordsnew musicdillon francisjay dixietreat myself deluxeworkin on itlennon stellasasha sloanwavemike sabbathmeghan trainor bad for metakin it back,6297266,180886,4201
141,fJFukxSWwnw,slam,2022-11-16,UC5Et9DRe0DEj4Jzcsr8gHYQ,secret number  topic,Music,22.29.11,secret numbertapslam,415553,31289,132
142,3kRcBL8eEVs,raisa  bertahan  pergi,2022-11-16,UCWtEVSoHjLN0tJNj2rgnhqg,raisavevo,Music,22.29.11,raisabertahanpergijunirecordspop,822781,29157,2438
144,tPneqSUq8G8,rich brian  vivid feat not official music video,2022-11-17,UCZW5lIUz93q_aZIkJPAC0IQ,88rising,Music,22.29.11,88risingrich briannikijojijackson wanghead in the cloudsnotrich brian vividrich brian the sailorrich brian 1999rich brian brightsiderich brian amenhiphopedamamebbnoyung gravycest la viemidsummer madnessshangchirich brian run itrich brian gospelrich brian historyrich brian californiarich brian drive safehead in the clouds festivalrich brian hitcindonesiamusic videoofficial videolyric video,1431745,28510,871
146,NPjZTfNEaLI,nmixx seventeen 아주 나이스very nice dance practice,2022-11-17,UCnUAyD4t2LkvW68YrDh7fDg,nmixx,Music,22.29.11,jyp entertainmentjypnmixx엔믹스릴리lilylily m해원haewon오해원설윤sullyoon설윤아지니jinni최윤진배이bae배진솔지우jiwoo김지우규진kyujin장규진jypnkpopgirlgroupentwurfdice,957232,68669,1629
149,11U47EtaPgY,beomgyus you original song lany  txt 투모로우바이투게더,2022-11-16,UCtiObj3CsEAdNU6ZPWDsddQ,tomorrow x together official,Music,22.29.11,투모로우바이투게더tomorrow x togethertxt연준수빈휴닝카이태현범규yeonjunsoobinhueningkaitaehyunbeomgyu빅히트뮤직,1309015,177747,13659
152,KWuuiLxaq3c,shepin misa  mangku purel official music live siji loro telu mangku purel neng karaokean,2022-11-17,UCADAu4Ca2zipojrludvFnaw,berkah talenta,Music,22.29.11,berkah talentamusikmusicindonesialagu jawalagu dangdutkoplodangdutshepin misashepin viralshepin trendingmangku purelmangku purel neng karaokeanadella mangku purelberkah talenta mangku purelsasya arkhisnahappy asmaradenycaknansiji loro telushepin misa terbarushepin misah full albumshepin misa terbaru 2022shepin misah full album 2022kowe wes lali omahmangku purel neng karaokeansumpaho janji karo atimuaku wes nate kondo awakmu,183948,1986,226
157,9uljJ4-ntH8,inget ka mantan  ade astrid x gerengseng team live angkringan teh ita  aduh jadi inget ka mantan,2022-11-14,UCzxLFG_G8UwCB4hKrOnSWDg,sembada music,Music,22.29.11,sembada musicade astrid gerengseng teamade astrid inget ka mantangerengseng team inget ka mantanade astrid angkringan teh itainget ka mantansembadasembada inget ka mantaninget ka mantan ade astridinget ka mantan gerengseng teaminget ka mantan sembada musicinget ka mantan sembadainget ka mantan gerengsenginget ka mantan angkringan teh itasembada music ade astridade astrid sembadacover lagu inget ka mantanade astridjadi inget ka mantan,859208,8063,364
161,aqW4xXUgmno,choreography bts 방탄소년단 달려라 방탄 run bts dance practice,2022-11-13,UCLkAepWjdylmXSltofFvsYQ,bangtantv,Music,22.29.11,방탄소년단btsbangtan알엠rm슈가suga제이홉jhope지민정국kpop방탄jhopejung kookjiminbts vjin,32744629,2602285,97371
163,tUEraaV5inc,chen 첸 사라지고 있어 last scene mv,2022-11-14,UCEf_Bc-KVd7onSeifS3py9g,smtown,Music,22.29.11,첸사라지고 있어엑소뮤비뮤직비디오박해수chenlast sceneexomvmusic videoteaserpark haesoodramatize드라마타이즈이별감성가을발라드,1831170,251731,39597
173,7EtFOU62-7A,ayang  difarina indra adella  om adella,2022-11-15,UCP3J77MiNCYxhRnfHmeWk7Q,henny adella,Music,22.29.11,henny adellaadella terbaru 2022satru 2tiaradifarina indrajoko tingkirdangdut koplomusic of asialagulagu duet adellaayangdifarina indra adelladifarina indra adella  henny adellanabila maharaniayang cover nabilalive music performance,1285102,17906,1731
180,uWrhlvklOUs,mangku purel  lala widy official live music,2022-11-12,UCcSVA15A6UNouOvHsixy1ng,perdana record,Music,22.29.11,gedang klutukefek gedang klutukjoko tingkir ngombe dawetdermaga birugedang klutuk koplotiarabenang biruruntahtasya rosmaladua kursimangku purel  lala widy official live musiclala widymangku purellala widy joko tingkirmangku purel adella,789092,6006,1866
185,Qzv6DqIIclo,maulana ardiansyah  kehadiran cinta live ska reggae,2022-11-11,UCfHQmOQ1Ynej5GZsU83hOSA,maulana ardiansyah,Music,22.29.11,kehadiran cintamaulana ardiansyahska reggaeliveskareggaelive ska reggaekehadiran cinta skakehadiran cinta reggaekehadiran cinta live ska reggaekehadiranmuminanglagu minangthomas arya kehadiran cintamaulana ardiansyahmaulana ardiansyah terbarumaulana ardiansyah playlistmaulana ardiansyah fullmaulana ardiansyah full albummaulana ardiansyah albummaulana ardiansyah ska reggaemaulana ardiansyah terbaru full,896639,13491,6759
192,SbvmCJubq7A,sepine wengi  difarina indra adella  om adella  dangdut official,2022-11-10,UC54CCNPLq_NxG_8gjMs62NQ,adella official,Music,22.29.11,dangdutsepine wengi  difarina indra adellaom adellaadella officialadella terbaruom adella terbaruadella terbaru 2022full album om adellahenny adellamangku pureldangdut koplodangdut koplo 2022dangdut palapakoplo dangdut full albumdangdut koplo terbaik 2022all dangdut playlagu dangdut 2022lagu dangdutlagu dangdut terbaru,589078,8122,772
195,FSXcA0FPpbM,con la brisa from black panther wakanda forever  music from and inspired byvisual,2022-11-04,UCP55DP1xXupgE8nm2mZG6MQ,marvelmusicvevo,Music,22.29.11,foudequshludwiggöranssonconbrisafromblackpantherwakandaforevermusicfromandinspiredbyvisualizerrocnationdefjamhollywoodsoundtrack,3907736,124080,3453
197,AiHv8wNOW5I,denny caknan feat happy asmara  mendem wedokan official live music  dc musik,2022-11-08,UC7FE8E7nCP-sJO8o4FTo93Q,dc production,Music,22.29.11,dc musikdc productiondenny caknandangdut koplotrendingviralhappy asmaradenny caknanmendem wedokanwedoanmendem wedoanlagu dc musikdc musikdc productionhappy asmara ft denny caknandenny caknan ft happy asmara,3169626,98060,6508
198,izc8IKVjPCA,alexa 알렉사  back in vogue official mv,2022-11-11,UCWWzmRMh6BPcEt46XlTyp1w,alexa  zb label,Music,22.29.11,alexaalexa bombalexa kpopbombproduce 48alex christineai trooperalexa zbalexa zb labelzb labelzanybroskpopkpopkorean알렉사female idolkpop idolkpop idolfemale soloistkpop soloistalexa zbdecoherencevillainkpop mvkpop mvkpop music videoalexarevolutionalexa xtraamerican song contestamerican song contest oklahomaascasc oklahomaasc contestantasc kpopwonderlandgirls in vogueback in voguegone vogue challenge,12213943,117313,3768
34,q2hRRuiJOb8,penyihir temannya evil nun  witch cry  horror house indonesia,2022-11-26,UC3J4Q1grz46bdJ7NJLd4DGw,miawaug,Gaming,22.29.11,miawaugindonesiahorror gamemobile gamewitch crywitch cry horror house gamewitch cry horror gamewitch cry indonesiawitch cry gamewitch cry horror gameendendingevil nun miawaugmiawaug evil nunmiawaug witch crywitch cry miawaug,562149,28807,2030
40,BdmoKRJx8fQ,horor baru tentang penyihir dari keplerians witch cry horror house,2022-11-26,UCoIiiHof6BJ85PLuLkuxuhw,windah basudara,Gaming,22.29.11,god of war ragnarokgod of wargod of war ragnarok gameplaygod of war indonesiagod of war ragnarok ps5 gameplaygod of war ragnarok full gamegod of war ragnarok ps5kratos vs thor full fightgod of war ragnarok thor cutsceneplaystation 5god of war ragnarok playstation 5windah basudaragod of war ragnarok all bossesgod of war 2022windah basudara god of wargod of war fenrirkratos melawan serigala raksasa garm god of war ragnarök hard mode gameplay 6,405100,18802,1127
42,WeOxyM7sP8I,kita pindah markas dan membuat baju landak untuk istri  survival bucin 4,2022-11-26,UCHb7bDmZ5AQJFQrGPntk3fg,teguh sugianto,Gaming,22.29.11,teguhteguh sugiantominecraftminecraft 100 haribeacon creamfrost diamondstresmen,273063,11492,588
43,DYeQspvyhak,kambingku bertemu ufo dan menjadi pisang gilagoat simulator 3 gameplay 4,2022-11-25,UCoIiiHof6BJ85PLuLkuxuhw,windah basudara,Gaming,22.29.11,god of war ragnarokgod of wargod of war ragnarok gameplaygod of war indonesiagod of war ragnarok ps5 gameplaygod of war ragnarok full gamegod of war ragnarok ps5kratos vs thor full fightgod of war ragnarok thor cutsceneplaystation 5god of war ragnarok playstation 5windah basudaragod of war ragnarok all bossesgod of war 2022windah basudara god of wargod of war fenrirkratos melawan serigala raksasa garm god of war ragnarök hard mode gameplay 6,659223,20657,1160
59,vpXdXpDMYqA,dragon ball legends reveals  stuff legends festival edition,2022-11-24,UCqly9F4Fr_jf2Y1Cy5hacRg,bandai namco entertainment,Gaming,22.29.11,バンダイナムコバンナム876876tvbneバンダイナムコエンターテインメントbandainamcobannamばんなむばんだいなむこばんだいなむこえんたーていんめんとバンナムtvdragon ball legendsdragon balllegendsdokanndbdblvideo and stuffvideo  stuffvideostuffreveals  stuffrevealslegends festival,424547,0,0
62,7ZlyVilcASs,ga pulang kalau ga menang,2022-11-24,UCHb7bDmZ5AQJFQrGPntk3fg,teguh sugianto,Gaming,22.29.11,teguhteguh sugiantominecraftminecraft 100 haribeacon creamfrost diamondstresmen,217203,8000,419
