trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
80,G5aic-Zhqqk,BARDHI  KALLI,2022-11-26,UCKGhUAK76DX5-596jfPwOpQ,SBS Entertainment ,Music,22.30.11,Bardhi|kalli|krejt fotot|best new music|best new hits 2022|fresh hits|best new hits|english|hottest music right now|new hit|pop hits|hottest song|the best music out now|best music of the moment|french hits|french music|french language|best music of this week|best music of the year|where to find the best music right now,1534497,26796,650
81,k6PTy9CYG-w,HEAVYWEIGHT SLUGFEST  Dillian Whyte vs Jermaine Franklin Fight Highlights,2022-11-27,UCurvRE5fGcdUgCYWgh-BDsg,DAZN Boxing,Sports,22.30.11,dazn|boxing|highlights|full fight|ko|knockout|top 10|The DAZN Boxing Show|Pelea|Boxeo|Pugile|dazn boxing,505078,4495,1921
82,zlwbbrTR9Lc,YOU CAN SMELL MY BEARD NOW,2022-11-27,UCOkL7q2SeGZeZuj22njMYEA,Caddicarus,Entertainment,22.30.11,caddicarus|caddy|caddick|dykgaming|didyouknowgaming|peanutbuttergamer|completionist|ps1|ps4|retro|reviews|comedy|funny|jontron|pixel empire|merchandise|box set|blu ray|limited edition|caddicarus compilation|World of Caddicarus|blu ray collection|youtuber merch|caddicarus merch|caddicarus box set|pins|game grumps|retrogaming|ps1 games|ps2 games|playstation games|crash bandicoot|posters|merch|caddicarus all seasons|caddicarus reaction|chadtronic|scott the woz,189298,15479,1472
83,rygmaN91WFM,I Built the Ultimate Pking Account in just 4 Weeks,2022-11-27,UCIc3VLtBvQD0KqttqEJ4KYw,TorvestaRS,Gaming,22.30.11,none,184128,5682,385
84,Zdw_jp4p7DE,Learn C major7 chor for beginner by BW TV,2022-11-27,UCH9e3j000TbHLeUJgYyscHQ,BW TV,Sports,22.30.11,Belgium morocco|morocco Belgium|Belgium vs morocco|morocco vs Belgium|goal|Abdelhamid Sabiri|Sabiri goal|goal sabiri|المغرب بلجيكا|مراکش بلژیک|marokko belgië|марокко бельгия|marokko belgien|marocco belgio|marruecos bélgica|maroc belgique,46138,302,20
85,pHIhXiYcLro,MEEKZ  CHICKEN SHOP DATE,2022-11-25,UCyQ-DUV6lZgoL8wiPusYiUg,Amelia Dimoldenberg,Entertainment,22.30.11,none,483100,17656,708
86,UcIcuuKCdVs,The B 21 Raider Stealthy Fast and Deadly what we know so far,2022-11-25,UCz_aGg3uEnfE4hU6Pu6Wj3g,PilotPhotog,Education,22.30.11,aviation|flying|photography|aviator|pilot|fly|airplane|plane|planes|pilotphotog|avgeek|northrop grumman|dual role|b21 raider|b21 stealth bomber|advanced precision kill weapon system|aviation news|ram coating|stealth|b2 spirit bomber|lockheed|f117 nighthawk,587524,9911,769
87,UTaDP-A5pXM,Convincing A Stranger To Visit Me In NYC,2022-11-26,UCUnOjJ0SRzmN7pD8UPugsMA,Luke Eich,Entertainment,22.30.11,Luke|Eich|luke eich|luke eich cruise|luke eich kyla|kyla luke eich|Convincing A Stranger|Convincing A Stranger To Visit Me In NYC|Convincing A Stranger To Go On A Cruise With Me|asking stranger,430972,22918,1054
88,AARbu6B1f6M,I Spent 365 Days Making A Game,2022-11-25,UCw1SQ6QRRtfAhrN_cjkrOgA,LazarBeam,Gaming,22.30.11,none,2464744,138131,7890
89,3jag-SrvS-Q,All The Norse Gods After Fighting Kratos,2022-11-26,UC4HeA6py0NFQXfwwYfMNivA,MalsWRLD,Comedy,22.30.11,god of war ragnarok|god of war|kratos|god of war ragnarok ending,1415110,99632,4298
90,KgcTMGy4dLo,Red Velvet 레드벨벳 Birthday MV Teaser,2022-11-27,UCEf_Bc-KVd7onSeifS3py9g,SMTOWN,Music,22.30.11,red velvet|birthday|the reve festival|2022|mv|teaser|irene|yeri|seulgi|wendy|joy|레드벨벳|버스데이|벌쓰데이|생일|리브 페스티벌|아이린|예리|슬기|웬디|조이|뮤비|뮤직비디오|티저,1332902,137660,4988
91,seBixtcx19E,MISSING  Official Trailer HD,2022-11-16,UCz97F7dMxBNOfGYu3rx8aCw,Sony Pictures Entertainment,Entertainment,22.30.11,none,9272616,10190,671
92,J33nDgS3uUY,Day in the Life of a Japanese Game Illustrator,2022-11-25,UCixD9UbKvDxzGNiPC_fgHyA,Paolo fromTOKYO,Travel & Events,22.30.11,Paolo|Japan|tokyo|life in japan|a day in the life|game illustrator|working in japan|life in japan vlog|square enix|life in japan documentary|life in tokyo|living in japan|day in the life japan|day in the life|japan life|japan working culture|working hours in japan|japan culture|japan game industry|game development|game dev|japan game developer|japan game developer interview|worklife in japan|japan salary|typical japan workday|workday in japan,1151821,65643,3451
94,S7jXoxla3Yw,I Survived Minecraft on 1 Heart,2022-11-26,UCPLMPHT-d8GZOqL_AHJFdQQ,Parrot,Gaming,22.30.11,Minecraft|Minecraft SMP|SMP|Minecraft Server|LifeSteal SMP|School Minecraft Server|School SMP|School Parrot|Parrot|ParrotX2|Dream SMP|TommyInnit|LifeSteal|parrot lifesteal smp|Spoke|minecraft survival|minecraft hardcore|minecraft challenge|minecraft server|Technoblade|HermitCraft|MumboJumbo|Grian|why i broke 100 bedrock|Heres Why I Made 12240 Minecraft Cakes|Minecraft Hunt|LifeSteal Season 3|1 Heart Minecraft|LifeSteal Season 4|Why I Removed the World,452809,23912,1182
95,mZHVgUR7I1M,Our 1000000 Dubai Vacation,2022-11-25,UCcgVECVN4OKV6DH1jLkqmcA,Jake Paul,People & Blogs,22.30.11,jake paul,805051,33540,1419
96,LZ5umZDrCD8,AMA 2022 Fashion Review,2022-11-26,UCZym84-cGUKAf1T2isIIXvw,Kelsey Kreppel,People & Blogs,22.30.11,kelsey kreppel|cody ko|comedy|commentary|roast|cody ko and kelsey|kelsey and cody|met gala|fashion review|girl talk|codyko|dinner with kelsey|kelsey kreppel cody|insane baking|makeup|Chrissy teigen,492658,31005,840
97,OidG0ydIX3g,IShowSpeed Goes Shopping for Sneakers at Kick Game,2022-11-24,UCJYi8RCFsJiLgKqmLSz5NMw,Kick Game,People & Blogs,22.30.11,Kick Game|Kick Game UK|speed|ishowspeed|ishowspeedsui|sneaker shopping|shopping for sneakers|at kick game|speed yeezy|speed punching machine|alhan|Alhan Gençay|p45|alhan p45|world cup|ronaldo|sewy|sui|suiii|messi|speed funny moments|speed lil nas x|speed gang|speed charity match|speed and ronaldo|speed and chunkz|speed and ksi|ishowspeed ronaldo|ishowspeed soccer|speed interview|central cee,3328311,144859,3357
98,puEXAIiT5wk,how to pull a rabbit out of a hat,2022-11-26,UCq6aw03lNILzV96UvEAASfQ,bill wurtz,Music,22.30.11,none,386991,43167,1886
99,rFKI1dt7aLs,TWO YEARS IN THE MAKING  Episode 1  Minecraft Modded Vault Hunters,2022-11-26,UCZ9x-z3iOnIbJxVpm1rsu2A,iskall85,Gaming,22.30.11,minecraft|modded minecraft|minecraft mods 2022|best minecraft mod 2022|vault hunters|vaulthunters|vault hunters modpack|iskall modded minecraft|modded minecraft lets play|modded minecraft 2022|iskall85|vault hunters tutorial|minecraft mods|modded base minecraft|vault hunters mod|iskall mod|minecraft base|vault hunters 118|vault hunters 2|vodskall85,499685,30736,2204
100,XGFyNlGPF84,My New Daily Routine in NYC,2022-11-26,UCLVMKLtleeiKs0Oqp86ApTQ,Kelly Wakasa,Entertainment,22.30.11,kelly|wakasa|college|college vlogger|college vlog|do what excites|new york city|ur moms house|nyc|nyc vlog|morning routine in nyc|nyc day in the life|day in my life nyc,354390,21678,416
101,GxnlPU1_QX8,Game Theory FNAF Youre Going To Hate This FNAF Security Breach,2022-11-26,UCo_IB5145EVNcf8hw1Kku7w,The Game Theorists,Gaming,22.30.11,Five Nights at Freddys|fnaf|FNAF Security Breach|Five Nights At Freddys Security Breach|FNAF Lore|FNAF Lore Explained|Five Nights at Freddys|Five Nights At Freddys Lore|FNAF Vanessa|FNAF Vanny|FNAF Afton|FNAF DLC Poster|FNAF DLC Theory|Security Breach Theory|FNAF Timeline|afton|purple guy|sister location|fnaf sister location|vanny|glamrock freddy|golden freddy|FNAF Game Theory|FNAF MatPat|Game Theory|Game Theorists|MatPat|security breach,2847495,184228,13515
102,9XzT6UKQSOo,I played 8 SoulsLike games youve never heard of AGAIN,2022-11-25,UC477Kvszl9JivqOxN1dFgPQ,Iron Pineapple,Gaming,22.30.11,soulslike|souls like|iron pineapple|dark souls|elden ring|gameplay|funny|coop|review|guide|commentary,1352150,65617,2895
103,pPU_QOBvm7k,Luis Gabriel  Am un demon in mine  LIVE Cover Antonio Pican ,2022-11-24,UCQLCJBWOnfkqlT928FPoTjg,Luis Gabriel,Music,22.30.11,luis gabriel|toate diamantele|haziran,826273,14515,238
104,4k8alA_OLC0,Surviving 50 Hours in Realistic Minecraft,2022-11-26,UCwIWAbIeu0xI0ReKWOcw3eg,Unspeakable,People & Blogs,22.30.11,unspeakable|vlog|vlogs|unspeakablegaming|prank|comedy|challenge|laugh|funny|moments|craziest|pranks|crazy|no cursing|no swearing|how to|parody|troll|video|react|family friendly|funniest|adventure|trolling|unspeakable vlogs|real life|life|unspeakable real life|unspeakableplays,1616338,28969,3221
105,26fLnwWip2M,HIGHLIGHTS  Wales v Australia  What a finish in Cardiff  Autumn Nations Series,2022-11-26,UChQabsc9xJxQfcBHoFM2HBw,Autumn Nations Series,Sports,22.30.11,none,373448,3073,427
106,aFWDOFg7X2A,On Top Full Video Karan Aujla  Yeah Proof  New Punjabi Songs 2022,2022-11-25,UC3XBkDeCVXCoCofFgfUZXGw,Karan Aujla,Music,22.30.11,karan aujla on top|utte dekh karan aujla|karan aujla new songs 2022|karan aujla latest songs 2022|latest punjabi songs 2022 karan aujla|new karan aujla|utte kon utte main|karan aujla latest punjabi songs 2022|new hit songs karan aujla|karan aujla dj songs|karan aujla punjabi songs|karan aujla karan aujla|karan aujla latest punjabi new songs|new punjabi songs karan aujla|new punjabi song|punjabi songs|latest punjabi songs|karn aujla|hit songs punjabi,9924231,306136,29500
107,RuDsBrSczis,WYTB Full Video Karan Aujla ft Gurlej Akhtar  New Punjabi Songs 2022,2022-11-25,UCm9SZAl03Rev9sFwloCdz1g,Rehaan Records,Music,22.30.11,karan aujla wytb|karan aujla new punjabi songs|karan aujla latest 2022|latest punjabi songs 2022|new punjabi songs 2022|latest new songs 2022|karan aujla songs|karan aujla wytb gurlej akhtar|karan aujla duet song|karan aujla 2022 songs|karan aujla|aujla ni aujla|hit songs punjabi|punjabi hit songs 2022|punjabi dj songs|punjabi romanitc songs|punjabi wedding songs|new songs punjabi|panjabi songs 2022|panjabi latests 2022|new karan aujla|rehaan records,10627611,310738,18603
108,sbcrJ7PDmFA,God of War Ragnarok dunkview,2022-11-26,UCsvn_Po0SmunchJYOWpOxMg,videogamedunkey,Gaming,22.30.11,god of war ragnarok|god of war|god of war ps5|god of war 2|god of war 5|dunkey|god of war dunkey|god of war dunkview|god of war ragnarok dunkview|ragnarok review|god of war review|god of war ragnarok review|dunkview|videogamedunkey|gow dunkey|gowr|gowr dunkey|dunkview god of war|dunkey ps5,2299245,156589,5470
109,LYySp_a_8C4,Kevin Owens tells Sami Zayn to make a move on The Bloodline  WWE on FOX,2022-11-26,UCgKpcxVyF0qXU1h_Irzd7XA,WWE ON FOX,Sports,22.30.11,wwe|wwe on fox|wrestling|smackdown|smackdown highlights|friday night smackdown|wwe backstage|monday night raw|monday night raw highlights|fox sports|fox|fs1|fox sports 1|sports news|sports fox|fox sports highlights|highlights|Kevin Owens|Sami Zayn|The Bloodline,504626,9695,577
110,qVHPG72r3Dw,The ENTIRE History of Fortnite Animated,2022-11-26,UC_q5WZtFp36adwqhKpZzxwQ,SypherPK,Gaming,22.30.11,fortnite|fortnite battle royale|gaming|highlights|gameplay|fortnite tips|stream highlights|how to play|fortnite gameplay|sypher|new update|fortnite chapter 2|sypherpk|fortnite update|fortnite new patch|fortnite new item|everything epic didnt tell you|fortnite leaks|fortnite event|mr beast fortnite|undercover|chapter 3|fortnite chapter 4|chapter 4 event|history of fortnite|the history of the world I guess|animated|animation,1454161,89497,6342
111,pSALYwz2xb4,When you realize youre a disposable character,2022-11-26,UCdyMFblTjr-C2N-T5TGftQQ,Nathan Doan Comedy,Entertainment,22.30.11,Side character|side characters be like|supporting characters be like|tv show|the walking dead|the 100|stranger things|squid games|tv shows be like|support characters in tv shows|tv show characters,292399,24013,771
112,2KvRH3r5XoU,SURPRISING DEJI WITH THE BEST DAY OF HIS LIFE,2022-11-24,UCWZmCMB7mmKWcXJSIPRhzZw,Miniminter,Entertainment,22.30.11,simon|sidemen|miniminter|mm7games|random|vlog,1937268,120016,2223
156,ahZB1VVpLgA,Dove Cameron  Boyfriend Live at the 2022 AMAs,2022-11-22,UC8zfr8awozk-TKZElaWtxJA,DoveCameronVEVO,Music,22.30.11,Boyfriend|Disruptor RecordsColumbia|Dove Cameron|Pop,897025,72688,1207
113,cJNIT2dnXu8,I Survived 5200 Days in HARDCORE Minecraft,2022-11-26,UCFrVj6wBM42y3XuKCAj8n5A,SB737,Gaming,22.30.11,minecraft|gaming|sb737|sb minecraft|sb|lets play|minecraft hardcore|hardcore|surviving 100 days|100 days|100 days hardcore|minecraft 100 days|5200 days|transformed|transformed mineshaft,820108,48300,5713
114,QkxMMaWbnpQ,I Built a GOLD FACTORY in Minecraft Hardcore,2022-11-26,UCIVSqoHCUN1XdEpiVItxfoQ,aCookieGod,Gaming,22.30.11,acookiegod|a cookie god|a cookie god minecraft|cookie minecraft|minecraft cookie|minecraft cookie god|cookie god|acookiegod series|acookiegod hardcore|minecraft hardcore|hardcore minecraft|minecraft|extracookie|i built a gold factory in minecraft hardcore|i built a gold farm in minecraft hardcore,2479477,79904,8865
115,mXbqHmU7Cv8,This Is What Happens When Anime Is Real,2022-11-26,UC7dF9qfBMXrSlaaFFDvV_Yg,Gigguk,Film & Animation,22.30.11,Anime Zone|Gigguk|Top Anime|OP|ED|ReCreators|Recreators Anime|Recreators OP|Re Creators ED|Re Creators Episode 1|ReCreators,1099383,80918,6462
116,-qrjj3LLGLA,HIGHLIGHTS  England v South Africa  Physical encounter at Twickenham  Autumn Nations Series,2022-11-26,UChQabsc9xJxQfcBHoFM2HBw,Autumn Nations Series,Sports,22.30.11,none,261769,2259,127
117,bYi58IV9MxA,30 PRESENTS FOR JOSHS 30TH BIRTHDAY,2022-11-24,UCfNWN9s_s8kRTCadk04WWJA,TBJZL,Gaming,22.30.11,TOBJIZZLE|Tobi|Jizzle|Tobjizzle|Tobijizzle|tbjzl|Toby|editingaming|xbox 360,1494684,78525,897
118,tTJeePNgOF8,Food Theory What Everyone MISSED About The Krabby Patty SpongeBob,2022-11-26,UCHYoe8kQ-7Gn9ASOlmI0k6Q,The Food Theorists,Howto & Style,22.30.11,SpongeBob|SpongeBob Squarepants|krabby patty|krabby patty secret formula|real krabby patty|krabby patty recipe vegetarian|krabby patty burger|krabby patty babish|krabby patty recipe order|hamburger patty recipe|hamburger recipe|burger recipe|burger|burger patty|food|crabby patty|veggie burger recipe|veggie burger patty|vegan burger|krabby patty secret ingredient|krabby patty song|spongebob song|spongebob episodes|spongebob theory|food theory|matpat,1547738,101751,6893
119,sanjqXRDSXM,Project Playtime  Official Gameplay Trailer,2022-11-25,UCXqV4yoyC_mmZye6VbKFPeQ,Mob Entertainment,People & Blogs,22.30.11,none,3460918,126108,9041
120,x9NMPnI91Hg,Quick Share the holidays with Galaxy  Samsung,2022-11-22,UCWwgaK7x0_FR1goeSRazfsQ,Samsung,Science & Technology,22.30.11,Samsung,21519239,1264,185
121,bp9N0K8htlY,Am I Doing Vlogmas  ad,2022-11-24,UCrUbqTCagwsaP2Fmr0p1TsA,Zoe Sugg,People & Blogs,22.30.11,Zoe Sugg|vlog|Zoella|makeup|grwm|get ready with me|cosmetics|Nala|pug|weekly vlog|daily|vlogging|autumn|fall|motherhood|baby|one year old|brighton|haul|lifestyle|life|vlogmas|christmas|advent,518617,23833,568
122,MSY_d9907QY,BUILDING THE DREAM WORKSHOP,2022-11-24,UCp68_FLety0O-n9QU6phsgw,colinfurze,Entertainment,22.30.11,none,2566167,150281,8838
123,f1Ik-Vufd1E,Fastest Ferrari v Fastest BMW Superbike DRAG RACE,2022-11-26,UCUhFaUpnq31m6TNX2VKVSVA,carwow,Autos & Vehicles,22.30.11,carwow|mat watson|car review|new car review|car review 2022|ferrari|ferrari sf90|ferrari sf90 stradale|bmw|bmw m|bmw m superbike|m1000|m1000 rr|bmw m1000 rr|bmw m1000rr|bmw m1000rr drag race|m1000 rr race|m1000 rr drag race|superbike|bmw superbike|fastest motorbike|quickest motorbike|bmw motorbike|car v bike|car v motorbike|car v motorbike race|motorbike drag race|best bmw|best ferrari|hypercar|supercar|sf90|sf90 drag race,1064789,44760,3505
124,NyIA-SRJGco,Alien Isolation Review,2022-11-25,UClOGLGPOqlAiLmOvXW5lKbw,MandaloreGaming,Gaming,22.30.11,alien isolation|alien isolation review|alien isolation|alien isolation review|alien isolation pc review|alien isolation gameplay|alien isolation pc gameplay|alien review|alien game|alien game review|alien isolation game|alien pc game|alien pc game review|alien isolation walkthrough|alien isolation AI|alien isolation review 2022|alien isolation dlc|alien isolation dlc review|mandalore|mandaloregaming|mandalore gaming|aliens isolation|aliens|aliens game,725944,34297,2476
125,zjuetC8Eix8,OFFLINETV LEARNS IMPROV ft Will Neff,2022-11-27,UCDK9qD5DAQML-pzrtA7A4oA,OfflineTV,Gaming,22.30.11,OfflineTV|Scarra|Poki|Pokimane|Lily|LilyPichu|DisguisedToast|Toast|TwitchTV|twitch|Streaming|Vlog|Fail|Epic|Gamers|Streamers|OTV|OTV Plays|OfflineTV plays|Michael Reeves|Michael|Reeves|offlinetv improv|otv improv|improv|improv comedy|comedy|otv comedy|offlinetv comedy|offline improv|will neff|will neff otv|otv will neff|offlinetv will neff,938123,69705,1928
126,nrVIVsikw00,FURRY BLACK FRIDAY,2022-11-26,UCNnKprAG-MWLsk-GsbsC2BA,Flashgitz,Comedy,22.30.11,Furries|black templar|flashgitz furry|Warhammer|flashgitz|Warhammer 40k,982151,81318,2832
127,skl6N3zGv-s,Rammstein  Adieu Official Video,2022-11-24,UCYp3rk70ACGXQ4gFAiMr1SQ,Rammstein Official,Music,22.30.11,Rammstein|Rammstein Official|Official|Official Video|Rammstein Musik|Rammstein Official Video|RammsteinOfficial|Rammstein Channel|Heavy|Metal|Germany|Rammstein Video,11062098,540241,0
128,nR_kOI8nlvY,HOUSE TOUR part two I spent two years building my DREAM home Upstairs tour,2022-11-25,UCFanrVWRodCwCw43U7KBAQg,Saffron Barker,Entertainment,22.30.11,saffron barker|saffron barker youtube|youtube saffron barker,453583,14738,457
129,JHXDWBWSz00,Who Killed Blue Mod in Among Us,2022-11-25,UCgYJLAsnjCZk9ocyIywgbiQ,Zud,Gaming,22.30.11,Among Us|Imposter|Among Us Mod|Zud|Among Us Funny Moments|among us|new among us role|among us mods|among us impostor|among us mod|among us imposter|among us animation|animation|among us song|ssundee among us|among us vr|zud among us|among us custom mod|among us gameplay|among us in real life|Who Killed Blue Mod in Among Us|among us who killed blue|who killed blue mod in among us ssundee|among us rainbow friends|rainbow friends|who killed blue|blue,865851,11771,217
130,_qB-JsmQBto,Making a PrankerBOOMer PhotoSensor,2022-11-25,UCJ0-OtVpF0wOKEqT2Z1HEtA,ElectroBOOM,Science & Technology,22.30.11,educational|electrical|ElectroBOOM|science|electronics|engineering|entertainment|equipment|measurement|experiment|mehdi|mehdi sadaghdar|arc|mishap|physics|Sadaghdar|test|tools|circuit|funny|learn|shock|spark|discharge|prank|light sensor|capacitor|over voltage|relay|photo cell|photo resistor,596279,51615,2183
131,EWLSpS9uTaw,We Tried ENTIRE STARBUCKS CHRISTMAS MENU,2022-11-25,UCSxspw1FZ3K4bhdHhhibhqw,Dad V Girls,Entertainment,22.30.11,Dad V Girls|Dad|Girls|Dad Vs Girls|Family|Family Friendly|Challenges|kids|Family challenges|family vloggers|daily vlog|uk family|fun|funny|english family,393523,10727,436
132,1UiJQ3PNEaM,Age of Wonders 1 Review  800x600 Edition,2022-11-25,UCD6VugMZKRhSyzWEWA9W2fg,SsethTzeentach,Gaming,22.30.11,none,1449997,94176,3953
133,k-jjWq0TFMc,Goat Simulator 3 is the best new game available,2022-11-25,UCzXwjTI6c6mVn6oui_p6oiw,SMii7Y,Gaming,22.30.11,goat simulator 3|goat simulator 3 gameplay|goat simulator|goat simulator 3 review|goat simulator 3 multiplayer|goat simulator 3 game|goat simulator 3 funny moments|goat simulator 3 funny|goat sim|goat simulator gameplay|goat simulator 3 pc|goat simulator funny moments|smii7y|smii7yplus|smii7y|smii7y plus,2348519,114876,2216
134,J8Zm1kVQx20,TIKTOKS THAT WILL MAKE YOU UNCOMFORTABLE,2022-11-25,UCjRkTl_HP4zOh3UFaThgRZw,SidemenReacts,Entertainment,22.30.11,Sidemen|Sidemen Reacts|SidemenReacts,836218,51327,636
157,Q-HB94KdBXQ,Project Playtime  Official Cinematic Trailer,2022-11-24,UCXqV4yoyC_mmZye6VbKFPeQ,Mob Entertainment,People & Blogs,22.30.11,poppy playtime|boxy boo|mommy long legs|huggy wuggy|project playtime|mob entertainment|mob games|trailer|chapter 3|cinematic|animation,4460653,186575,16132
135,pvQECUoBS1Y,Israel Adesanya Gives Thanks While Eating Spicy Wings  Hot Ones,2022-11-24,UCPD_bxCRGpmmeQcbe2kpPaA,First We Feast,Entertainment,22.30.11,First we feast|fwf|firstwefeast|food|food porn|cook|cooking|chef|recipe|cocktail|bartender|craft beer|complex|complex networks|spicy food|foodie|burgers|food documentary|Israel Adesanya|Israel adesanya interview|ufc|israel adesanya ufc|israel adesanya fight|israel adesanya joe rogan|spicy food recipe|sean evans|hot ones,2065572,87583,5092
136,nfd-VM4yG-k,I Built a Survival Shelter in the middle of nowhere,2022-11-25,UC56D-IHcUvLVFTX_8NpQMXg,Brent Rivera,Entertainment,22.30.11,none,2217260,121864,6352
137,bVEGY0gv5M0,A Place In The Sun axed me after I got cancer says distraught presenter Jonnie Irwin,2022-11-24,UCy4Kmbjk_M-eK2q44pGEAmw,The Sun Showbiz,Entertainment,22.30.11,none,495454,4242,1401
138,d_-6Rkqxfs8,I Spent 100000 FIFA Points On RTWC,2022-11-26,UC-8KVa-TUe6LtfPFICAXyFA,DannyAaronsClips,Gaming,22.30.11,I Spent 100000 FIFA Points On RTWC|danny aarons|world cup|road to the world cup|fifa 23 world cup|road to world cup|world cup 2022|fifa 23 road to the world cup|fifa world cup|road to glory|fifa 23 road to world cup|road to world cup mbappe|france road to world cup|road to the world cup packs|fifa 23 road to world cup promo|road to the world cup mbappe|road to the world cup fifa 23|world cup promo|fifa 23 road to world cup explained,230739,6325,142
139,H-j49ZJODSo,7 Most Mysterious Unsolved Creatures In Video Games,2022-11-25,UCIcR5StUvA7_pPHoAFLmZaA,oddheader,Gaming,22.30.11,Red dead redemption 2|subnautica|the stanley parable|the stanley parable ultra deluxe|stanley parable|super smash bros|Ittle Dew|Ittle Dew 2|Duke Nukem|Duke Nukem Manhattan Project|saints row|saints row 2|oddheader|unsolved mysteries|easter eggs|easter egg|creepy discoveries|creepy gaming|creepy easter eggs|video game easter eggs,324521,22294,1848
140,8nAAQ63_WX0,YouTuber Pub Golf GONE WRONG,2022-11-23,UCTSCvnsxOcoknftrqdXQzyg,TheBurntChip,Entertainment,22.30.11,YouTuber pub golf|Wroetoshaw|W2s|ChrisMD|theburntchip|Burnt chip|Reev|Theo baker|Arthurtv,997804,57769,734
141,ihT7rRTLqyI,My First Road To Glory In 5 YEARS,2022-11-24,UCbzZFTHge5zk2yebSiWRZRg,Beh2inga,Gaming,22.30.11,behzinga|beh2inga|sidemen|sidemen funny moments|behzinga funny moments|behzinga call of duty|sidemen call of duty|moresidemen|behzinga stream|behzinga twitch|behzinga fifa 23|beh2inga fifa 23|fifa ultimate team|pack opening|fifa world cup|fifa world cup pack opening|fifa 23 paquetas party,415067,23179,539
142,z6ep308goxQ,why Japans internet is weirdly designed,2022-11-24,UCqVEHtQoXHmUCfJ-9smpTSg,Answer in Progress,Education,22.30.11,nerdyandquirky|answerinprogress|sabrina cruz|khanstopme|taha khan|melissa fernandes|mehlizfern|japan|japanese|web design|internet,2156513,109995,4474
143,ZyO-3aLZ7p0,Surprising a Wife Who Hates Surprises,2022-11-24,UC6I0KzAD7uFTL1qzxyunkvA,Blacktail Studio,Howto & Style,22.30.11,custom desk|diy desk|do it yourself|do it yourself projects|expensive wood|figured woods|how to|how to build a desk|luxury desk|modern desk|most expensive wood|most expensive wood in the world|woodworking|woodworking projects|barn door|barn door installation|barn door hardware|diy barn door|hidden hardware barn door,862461,28853,5512
144,kFGWYk1khMg,Christmas With My Son,2022-11-25,UCwsjrSWqxLdcZrd9xVpmxog,Baylen Levine,Entertainment,22.30.11,baylen levine|baylen levine vlogs|benitez|funny videos|pranks|prank|messing around|christmas,1282442,54280,3385
145,Ney7w6kYWRw,Minecraft Mob IQ From Level 1 to Level 100,2022-11-26,UC-g_O9HWb5B0rVDG1hLd5Hw,Eystreem,Gaming,22.30.11,Eystreem|eyestream|eystream|minecraft|family friendly|roleplay|funny|troll|prank|secret|hidden|tutorial|minecraft phone|minecraft bedrock edition|Mine|Minecraft Mob IQ from Level 1 to Level 100|minecraft mob hacks|minecraft mob iq|minecraft mob iq test|mob iq test|minecraft level 1 to level 100|minecraft mobs level 1 to 100|minecraft mob challenge|mob iq challenges|minecraft challenges|minecraft mob maze|minecraft iq test|minecraft warden iq|minecraft allay iq,602109,15429,1531
146,yr1E3NUhDio,Can we do a DIY project underwater underwater basket weaving,2022-11-25,UCUuMYw2l2UeWyTGYixYfRCA,Evan and Katelyn,Howto & Style,22.30.11,evanandkatelyn|Evan and Katelyn|how to|DIY|husband and wife|husband wife|EK|evan katelyn|couple|silly DIY|DIWHY|underwater basket weaving|underwater project|underwater DIY|basket weaving|snuba|crafting|making|making a basket|making baskets|baskets|weaving|diving|scuba|swimming|college|course|degree|underwater basketweaving|basketweaving|diy ideas,351542,25659,1735
147,cuMn6o9oWvo,SOUTHGATE OUT ENGLAND 00 USA Goldbridge Reacts,2022-11-25,UCFxG3MxHC1ogUglvJeMHmVQ,Mark Goldbridge Thats Football,Sports,22.30.11,Southgate|England|England 00 USA|England vs USA|Goldbridge,384170,13217,3046
148,mRnmCcWiaJU,Son we have to talk about your pokemon,2022-11-22,UCtV9EX7Lp-JBq0sSdyMf35w,Happy Roadkill,Film & Animation,22.30.11,pokemon parody animation cartoon,988646,85527,2844
149,Xw_vSXcQSh0,Flamur x Ilir  A je pendu  prod by Monkey Music ,2022-11-24,UCS0_Ro1FvPrA9SWvWXop4fA,Flamuri  Iliri,Music,22.30.11,flamur|ilir|a je pendu|flamur ilir a je pendu|flamur a je pendu|ilir a je pendu|fole publishing|fole|fole artist|hite shqip|hitet shqip|top lista|hite|albanian playlist|kenga|muzike e mire|muzika ma e mire|hitet shqiptare|top hite shqip|top albanian playlist|hite te reja|hitet e reja|hite te reja 2022|hitet|hitet me te reja 2022|top hitet shqiptare|top lista shqip|best music|best song|best new artist|hit music|kenget e reja|kenga e re 2022,1241210,14689,252
150,fVWN3uuX4MA,AntiHero Acoustic Version,2022-11-25,UCPC0L1d253x-KuMNwa05TpA,Taylor Swift  Topic,Music,22.30.11,Taylor Swift|テイラースウィフト|テイラースウィフト|AntiHero,334111,28246,84
151,Ies-RkrUQoQ,India Vs New Zealand  1st Odi Match  Full Highlights  Ind Vs Nz  25112022  Highlights,2022-11-25,UCyCmQiBRpWXcZBC4mu5mlOg,AA TV HD,Entertainment,22.30.11,none,376315,3096,207
