trending_no,video_id,title,publishedat,channelid,channeltitle,categoryid,trending_date,tags,view_count,likes,comment_count
22,JOq5ZBcCFAY,We Adopted A Stray Kitten,2022-11-26,UCbAwSkqJ1W_Eg7wr3cp5BUA,Safiya Nygaard,People & Blogs,22.30.11,safiya adopted a new cat|safiya new cat|safiya crusty|safiya and tyler cat|sofia cat|sophia cat|adopting a new kitten|stray kitten|feral kitten|pets|cats|kittens|tabby|cute cat|baby cat,2288260,401230,2800
23,979AeF6z5ME,17 Types of Football Fans Youll Meet During World Cup 2022,2022-11-20,UCGwcH4qnJ2qM_ZJUSFcAMAA,JianHao Tan,Comedy,22.30.11,jianhao tan|jian hao tan|jianhao|the jianhao tan|thejianhaotan|jian hao|jianhaotan|kim lee|singapore|singaporean|youtuber|youtubers|youtube|jingo|World Cup|stanley|Vincent|Denise|titan|football|soccer|fans|Qatar|funny|referee|offside|thai|sawasdee rub|indian|india|cricket|Brazil|germany|france|t1t5|Diana|cree Kate|majikarb|thailand|speed|World Cup song|jianhao sing|ishowspeed|wakka wakka,1469635,38776,4373
24,55XJ1ObZKaM,Billie Eilish Same Interview The Sixth Year  Vanity Fair,2022-11-28,UCIsbLox_y9dCIMLd8tdC6qg,Vanity Fair,Entertainment,22.30.11,billie|billie 6|billie eilish|billie eilish 2022|billie eilish 6|billie eilish interview|billie eilish same interview|billie eilish sixth year|billie eilish trailer|billie eilish vanity fair|billie eilish vanity fair interview|billie eilish year 6|billie interview|billie same interview|billie trailer|billie vanity fair|eilish|same interview|time capsule|vanity fair|vanity fair billie|vanity fair billie eilish|year 6|year six,4308368,305899,12206
25,R0bVh0YGESY,ITZY Cheshire MV Teaser 2,2022-11-28,UCaO6TYtlC8U5ttz62hTrZgg,JYP Entertainment,Music,22.30.11,JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อทจ|เยจ|ลอา|รยจน|แชรยอง|ยนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|ITz Different|ITz ICY|ITz ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마피아IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔,1682138,166500,4880
26,BYVZh5kqaFg,Egg Drop From Space,2022-11-25,UCY1kMZp36IQSyNx_9h4mpCg,Mark Rober,Science & Technology,22.30.11,none,21039827,688004,23924
62,FtyN3K5oYQA,Did this rapper rip off my song shorts,2022-11-12,UCGt7X90Au6BV8rf49BiM6Dg,Ray William Johnson,Comedy,22.30.11,bali|balma|ray william johnson|raywilliamjohnson|your favorite martian|verified|youtube shorts,18845431,1500280,4511
27,q312Rq8RSu4,Iran 01 USA  Group Stage  FIFA World Cup 2022 Match Highlights,2022-11-29,UCQrvzGHFkNkVBlqqe46kuYQ,Entertainment  Mediacorp,Entertainment,22.30.11,Toggle|CatchupTV|Singapore|MediaCorp|MediaCorp Channel 5|MediaCorp Channel 8|MediaCorp Suria|MediaCorp Vasantham|Channel News Asia|Online|Toggle Originals|Singapore Drama|SG Drama|Toggle It First|channel8|ch8sg|channel 8|channel 5|channel5|mewatch,100698,478,46
28,6xMpqbsnlq4,幸福還是救命一週媽媽便當第二天就擺爛了,2022-11-29,UCI0i7CaDK2KVuwLE1zYhuTQ,Dumpling Soda,Entertainment,22.30.11,Lizz Chloe|Dumpling Soda|彤彤|2022|Creator Studio|媽媽便當|一週挑戰|媽寶|幸福|午餐|滷肉飯|魯肉飯|泡麵|鹹蛋|皮蛋|粥|麻辣火鍋|火鍋|醉碼頭|粗茶淡飯|ABC湯|口味|家的味道|回家吃飯|滾滾|Guntheshiba|Luckymoneyyaya|開箱|盲盒|便當|Hennessy|Global Top 5|調酒師|Bartender|調酒比賽,79477,1683,34
29,aNlk-aujf3o,LIVE GEGAR VAGANZA 9 LIVE   MINGGU SEPARUH AKHIR,2022-11-20,UCfztuMBrL9F-KqLZk_SY9TA,Astro Gempak,Entertainment,22.30.11,Astro Gempak,489696,1812,207
30,e6KRKrSymb0,Awkward silence China official temporarily speechless after question on protests,2022-11-29,UCIRYBXDze5krPDzAEOxFGVA,Guardian News,News & Politics,22.30.11,Zhangjiang|blank paper revolution|china|china crackdown|china lockdown|china residents|chinese police|coronavirus|covid|covid cases|covid cases china|covid china|covid lockdown|covid lockdown china|covid news|covid police|covid policy|covid quarantine|covis19|pudong|shanghai china|shanghai covid|the guardian|uk|weibo|white paper revolution|world|zero covid|zerocovid|zhao lijian,1084188,14558,5851
31,d2heDnR3sjc,2022 MAMA IVEKep1erNMIXXLE SSERAFIMNewJeans  CHEER UP  Mnet 221129 방송,2022-11-29,UCbD8EppRX3ZwJSou-TVo90A,Mnet KPOP,Gaming,22.30.11,2022 MAMA|2022 MAMA AWARDS|2022 마마|2022 마마 어워즈|CHEER UP|IVE|Kep1er|LE SSERAFIM|MAMA AWARDS|Mnet|NMIXX|NewJeans|뉴진스|르세라핌|마마 어워즈|아이브|엔믹스|엠넷|케플러|티빙에서스트리밍,2553554,179519,6795
32,TUYfTWrYzGY,க கடதத WISH பணண GAUTHAMMANJIMAவழததககள சலல வநதவஙகளகக வழதத,2022-11-28,UC8md0UEGj7UbjcZtMjBVrgQ,BehindwoodsTV,People & Blogs,22.30.11,none,2889094,154232,326
33,vFTQ-anz9UQ,The perfect boat challenge ,2022-11-18,UCoGForHQAmk0_9rI9CABeYw,Woody  Kleiny,Entertainment,22.30.11,none,83871382,3869361,7332
34,i0BdNCyqy7s,Orang Yang Paling Berbahaya Di Malaysia The most dangerous man in Malaysia,2022-11-29,UCubdVbYFXGAsPSw64dQatuw,Mariam Mokhtar AdmrlGen,29,22.30.11,Hadi Awang|PRU15|Agung|DAP|Sedition,206965,9477,1748
35,P_wqj83h4ZU,Match Highlights  Qatar 02 Ecuador  FIFA World Cup Qatar 2022  JioCinema  Sports18,2022-11-20,UC8To9CFsZzvPafxMLzS08iA,JioCinema,Sports,22.30.11,qatar vs ecuador|ecuador vs qatar|qatar vs ecuador 2022|ecuador|qatar ecuador|qatar vs ecuador 02|qatar vs ecuador live|qatar vs ecuador resumen|qatar vs ecuador live stream|qatar|qatar vs ekuador|qatar vs ecuador en vivo|qatar vs ecuador highlights|qatar vs ecuador world cup 2022|ecuador vs qatar highlights|ecuador qatar|qatar x ecuador|qatar vs ecuador hoy|qatar 0 ecuador 2|ecuador vs catar|qatar vs ecuador football|qatar 02 ecuador,2553566,50023,1705
36,N5BUTJWwlcE,Indians React to Ronny Chiengs Indians Are Not Asians Joke shorts,2022-11-21,UC2-_WWPT_124iN6jiym4fOw,Asian Boss,News & Politics,22.30.11,Asian Boss|Asia|Stay Curious,968517,39103,1863
37,BESrkZToktY,超残酷 24小时包养姐姐 她一次就花了10000,2022-11-29,UCG2l28Ca2pBxGmhAssHhZtg,TiffwithMi,People & Blogs,22.30.11,Tiffwithmi|tiff|with|mi|Singapore|singaporean|girls|youtube|vlog|vlogger|Chinese|新加坡|华文|华人|singaporean youtuber|Singapore youtuber|Singaporean Vlogs|新加坡人,49171,2120,96
38,BcT3GD3076A,周一情侣仙本那之旅我再次跟To夫人求婚VLOG240 Dodo肚肚,2022-11-28,UCc51iyY6LrMy23mTSKIDPmQ,Tomato Odd,People & Blogs,22.30.11,tomatoodd|oddtomato|tomato|odd|steady|steadygang|steadygame|ahya|haoren|malaysia|youtuber|malaysiayoutuber|vlog|vloger|hustle|hustleeveryday|hustleveryday|steadyeveryday,104422,2885,104
39,aq9OHTGt1jI,正常發揮PiMW拜登噤聲白紙運動不挺抗爭怕得罪中美新冠百萬死敢嘴習近平清零蘇納克嗆BBC記者遭逮中英黃金十年告終郭正亮遭綠追殺高嘉瑜爆快死在戰場20221129 完整版 正常發揮,2022-11-29,UCz_rK02a3hnmMOOUSmFQo2w,正常發揮,News & Politics,22.30.11,正常發揮|王又正|丹申廣|正常发挥|丹申广|PiMW|中天|CTI,136683,14669,975
40,E2mk7UXwoeo,Orang panggil saya isteri banduan  Dato Seri Dr Wan Azizah,2022-11-30,UCAdP8dPHjRFkcRcAnylcmcQ,Nona,Entertainment,22.30.11,majalahnona|nonasuperwoman|nonasuperwomanaward|wan azizah,213835,3661,721
41,3xReIHV13IQ,She really did it her way,2022-11-14,UCSWwb_YyNB8vuC1VDcfPPaQ,Talent Recap,Entertainment,22.30.11,agt 2022|agt|agt videos|agt auditions|americas got talent|bgt|bgt videos|bgt auditions|britains got talent|simon cowell|got talent|golden buzzer|top acts|best auditions|angelica hale|darci lynne|india|philippines,27748284,1832267,4109
42,20BEJouWBgY,The FTX Disaster is Deeper Than you Think,2022-11-16,UC4QZ_LsYcvcq7qOsOhpAX4A,ColdFusion,Science & Technology,22.30.11,Coldfusion|TV|Dagogo|Altraide|Technology|Apple|Google|Samsung|Facebook|Tesla,4585224,144533,23355
43,y-YLCc-huM0,I delivered pizza to famous youtubers,2022-11-27,UCyps-v4WNjWDnYRKmZ4BUGw,Airrack,Entertainment,22.30.11,none,2199421,200802,886
44,fEXXnIBHJCE,W2S OPENS THE 250000 BIGGEST PACK EVER  FIFA 23,2022-11-28,UC5_IT4-XpinnvNQwM1e15eQ,W2S,Entertainment,22.30.11,W2S|sidemen,734924,46764,2079
45,tpfZV0K0pfU,蔡英文宴陳時中批鬥何志偉 側翼翻臉嗆民進黨廢到笑 屏東連續唱票周春米沒亮票 邱議瑩弟涉華航私菸案選後升官 國民大會 20221129 完整版,2022-11-29,UC1WBRpr2G-NQvm_-jv-i6gg,國民大會,News & Politics,22.30.11,国民大会|國民大會2020大白話|于美人|陳鳳馨|黃暐瀚|錢怡君|习近平|中囯|股市|房市|TVBS|台湾政治|民進黨|國民黨|柯文哲|柯P|韓國瑜|韓粉|高雄|蔡英文|總統|謝曜州|國民大會|蘇貞昌|2021|陳其邁|あべ しんぞう|Abe Shinzo|gunshot|gun|shot|japan|日本|pelosi|nancy pelosi|裴洛西|裴洛西訪台|中美台|解放軍|中國|美國|台灣|眾議院|taiwan|US|China|投票|開票|選舉|九合一|陳時中|蔣萬安|黃珊珊|朱立倫|鄭運鵬|張善政|賴香伶|高虹安|沈慧虹|林耕仁|盧秀燕|蔡其昌|謝龍介|黃偉哲|柯志恩|公投,130796,8503,323
46,aqW4xXUgmno,CHOREOGRAPHY BTS 방탄소년단 달려라 방탄 Run BTS Dance Practice,2022-11-13,UCLkAepWjdylmXSltofFvsYQ,BANGTANTV,Music,22.30.11,방탄소년단|BTS|BANGTAN|알엠|RM|슈가|SUGA|제이홉|jhope|지민|정국|kpop|방탄|jhope|Jung Kook|Jimin|BTS V|Jin,33361100,2612830,97550
63,ehHMfjVuftg,They Teach Babies How To Swim 362,2022-11-24,UCJsUvAqDzczYv2UpFmu4PcA,Nas Daily,Travel & Events,22.30.11,Nas Daily|Nasmeanspeople|1minute|Travel|Nuseir Yassin|Nas Studio|英語学習|people|Nas Academy|Lesanio|places|country,4533011,336508,2116
64,V3Aq97Bcq6w,Shiera menangis gabra rupanya anak mangsa bas rempuh treler Terbongkar ke Singapura tak beritahu,2022-11-29,UCvGK5qm1S-cjzV2YSmMmgFg,mStar Online Malaysia,Entertainment,22.30.11,mstaronline|mstar|suria fm|kak rara|sharifah shahirah|sensasi|airell zulkifli|ijoy|festival anime 2022 singapore|singapura|anime|sebak|naluri ibu|berita hiburan|artis malaysia,136079,973,102
65,kX3nB4PpJko,Last To Take Hand Off Jet Keeps It,2022-11-12,UCX6OQ3DkcsbYNE6H8uQQuVA,MrBeast,Entertainment,22.30.11,none,62264042,2694311,94054
47,PMT3UhzDxH4,白鹿周深的生日惊喜变惊吓蔡徐坤 的蔡式速记法有多绝周深姚译添的MBTI首次揭露 陈卓璇符龙飞新歌舞台首发奔跑吧共富篇 KeepRunning EP3 FULL 20221118,2022-11-18,UCfj8FsoiPFHn1gZMJaeLEDg,浙江卫视奔跑吧官方频道欢迎订阅,Entertainment,22.30.11,奔跑吧|奔跑吧共同富裕|奔跑吧10|奔跑吧10ep1|奔跑吧兄弟10|奔跑吧2022|奔跑吧2021|蔡徐坤|周深|Angelababy|郑恺|李晨|沙溢|沙溢蔡徐坤|keeprunning10|跑男10|paonan10|benpaoba10|奔跑吧第六季|running man10|奔跑吧兄弟第十季|奔跑吧10周深|benpaoba|奔跑吧特别季|奔跑吧路透|奔跑吧兄弟|白鹿|魏大勋|陈卓璇|张佳宁|奔跑吧黄河|路透|奔跑吧周深|奔跑吧蔡徐坤|奔跑吧angelababy|奔跑吧沙溢|奔跑吧白鹿|奔跑吧李晨|奔跑吧郑恺|奔跑吧黄河路透|奔跑吧特别季路透|奔跑吧开播|奔跑吧即将开播|奔跑吧预告|林一|王嘉尔|黄旭熙|Lucas|superm|威神v|nct|yuqi|GIDLE|gidle|got7|孙怡|李沁|郭麒麟|宋祖儿|关晓彤鹿晗|迪丽热巴|迪丽热巴鹿晗|姚译添|姚译添宋祖儿|王嘉尔宋雨琦|蔡徐坤白鹿|邓紫棋|符龙飞|音乐|舞台|生日|music|檀健次|共富|陈飞宇|阿瑟|朱韵|罗云熙|硬糖少女|hi6|希林|希林娜依高|最美中轴线|白鹿生日|周深生日|MBTI,938115,8499,492
48,rEJVOxzjyQ0,Season 2 Trailer  Overwatch 2,2022-11-29,UClOf1XXinvZsy4wKPAkro2A,PlayOverwatch,Gaming,22.30.11,Overwatch 2|Overwatch,1736802,68202,9701
49,KKZL4iZ6zXk,Ada Ussy Andhika Gak Berani Mesra Sama Hesti  LAPOR PAK 291122 Part 2,2022-11-29,UC24_Z2L-8Ki183AI9zJJzNQ,TRANS7 OFFICIAL,Entertainment,22.30.11,TRANS7|TRANSMEDIA|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|LAPOR PAK|LAPOR PAK TRANS7|LAPOR PAK|ANDRE TAULANY|GILANG GOMBLOH|AYU TING TING|WENDY CAGUR|ANDHIKA PRATAMA|KIKY SAPUTRI|LAPOR PAK HARI INI|LAPOR PAK TERBARU|SITKOM|SITKOM INDONESIA|LAPOR PAK TRANS7|SURYA INSOMNIA|USSY SULISTYAWATI LAPOR PAK|DENNY CAGUR LAPOR PAK|PREDIKSI LAPOR PAK|STEVIE ITEM LAPOR PAK,1155753,18478,1252
50,ZKWw9-GVDaI,頭條開講白紙運動要民主拜登詭異安靜美式民主被看穿手腳蘇納克拒用威脅兩字形容中國丞相會看風向了20221129 完整版HeadlinesTalk,2022-11-29,UCdp5pYDJCpl5WFk3jFEjWHw,頭條開講,News & Politics,22.30.11,利益掛帥|白紙運動|拜登|民主|笑話|唱衰|人民日報|清零|蕭茲|人民幣|復必泰|疫苗|蘇納克|美國|外交演說|威脅|中國|黃金時代|北約|烏克蘭|彈盡援絕|布林肯|軍援|立陶宛|承諾|火箭彈|長臂管轄|歐盟|鬧翻|火箭軍|太平洋|晶片|進出口貿易|中國製造|罷工|尹錫悅|復工|內閣改組|戰鬥內閣|蘇貞昌|鄭文燦|林佳龍|蔡英文|小改組|國民黨|2024|重蹈覆轍|曹興誠|賴清德|英派|何志偉|陳時中|呂秀蓮|執政傲慢|網軍|綠委|媒體人,172312,16896,421
51,GtsQ0XGNJ6M,神作三十分鐘講完阿米宇宙基本法則阿米對人類最後的警告愛的真諦人生在世的意義  老高與小茉 Mr  Mrs Gao,2022-11-16,UCMUnInmOkrWN4gof9KlhNmQ,老高與小茉 Mr  Mrs Gao,Entertainment,22.30.11,none,3118307,76562,6229
52,H4ehTtibGx4,神舟十五号载人飞船发射,2022-11-29,UCnAsZ46UTeFEgwOEwMezngQ,CCTV中文国际,Science & Technology,22.30.11,神十五|神15|神 15 发射|神十五发射|神舟十五号|神舟15号|神舟十五号航天员|邓清明|邓清明航天员|张陆|费俊龙|Shenzhou15|神舟十五号航天员名单|神舟十五号乘组|神舟十五号发射时间|shenzhou 15|中国空间站|神舟|神舟十五号载人飞行任务|天和|天和核心舱|天舟|刘洋|陈冬|天舟五号货运飞船|神舟十五号发射|中国载人航天|太空梦|空间科学实验|神舟十五号航天员乘组见面会|神舟十五号记者见面会|新闻发布会|发布会|神舟十五号载人飞船|Shenzhou|中国空间站机械臂|问天实验舱|梦天实验舱|问天|梦天货物气闸舱|梦天|天宫TV|天舟五号发射|天舟五号|天舟5号|天舟5号发射时间|天舟5号发射|中国航天|中国载人飞船,136914,4220,70
53,-tpND_8cak4,I found the best TITKOKS,2022-11-29,UCZ3AmknSJtbzXCeO5a4peoQ,LazarLazar,Gaming,22.30.11,none,795738,54711,2289
54,-YrOEmbwe_s,Yonimoshorts shorts,2022-10-28,UCmrfD0X_7eRDoHqOKakbREQ,Elephant Movie,Film & Animation,22.30.11,film|movie|films|shorts|Elephant Movie|watch Elephant Movie|Elephant Movie youtube|short films|english movie|movies|free short film|best scenes|movie clips|best moments|science fiction|free scifi short|sci fi shorts|scifi|action|best action movies|action movie|action movies|feature|Yonimo|fantasy,12543547,1042956,1142
55,zuVV9Y55gvc,Ranjithame  Varisu Lyric Song Tamil  Thalapathy Vijay  Rashmika  Vamshi Paidipally  Thaman S,2022-11-05,UCq-Fj5jknLsUf-MWSy4_brA,TSeries,Music,22.30.11,hindi songs 2022|hindi songs new|bollywood songs 2022|bollywood movies 2022|tseries|tseries songs|hindi songs|bollywood romantic songs|romantic hindi songs|bollywood dance songs|Ranjithame Lyrical|Varisu|Thalapathy Vijay Singing|Thalapathy Vijay Song|Thalapathy Vijay Dance Number|Thalapathy Vijay Ranjithame|Thalapathy Vijay Varisu|Thalapathy Vijay|Vivek|Thaman S|Varisu Lyric Song Tamil|Ranjithame Lyric Song|Ranjithame Video Song|Ranjithame|Tamil Song,75278993,2020243,91135
56,xeIoezR_o5s,China Covid protests police turn out in force to tackle white paper movement,2022-11-28,UCTrQ7HXWRRxr7OsOtodr2_w,Channel 4 News,News & Politics,22.30.11,china|coronavirus|covid19|pandemic|iphone factory|Zhengzhou|Jungjo|foxconn|zero covid|china lockdown|china pandemic|covid cases|virus|lockdown|channel 4 news|c4news|xi jinping|xi covid|xi china|china news|china covid latest|china covid update|china covid explained,537161,5497,2989
57,xktdFsBcUQY,Neymar made that look TOO EASY ,2022-11-17,UC6c1z7bA__85CIWZ_jpCK-Q,ESPN FC,Sports,22.30.11,espn fc|soccer on espn|espn soccer|ESPNFC|ESPNFC|ESPN FC|espn fc tv|soccer|futbol|Neymar made that look TOO EASY |neymar|neymar jr|espn fc shorts|espnfc shorts|shorts|shortsvideo|world cup|world cup 2022,23791909,1172191,3338
58,namTctN9XjY,lunch,2022-11-11,UCnmGIkw-KdI0W5siakKPKog,Ryan Trahan,Entertainment,22.30.11,Ryan|Trahan,20102171,1747969,3471
59,D8FxfJvuK9g,If a Day Was 38 Seconds,2022-11-16,UCb8vrqP8Z7Oz9ZTYvUtjUHQ,Daniel LaBelle,Comedy,22.30.11,none,29724413,1545315,10111
60,ijjGqwdXa1c,Its me Benjamin  joining the TSAntiHeroChallenge brought to you by YouTube Shorts,2022-11-11,UCqECaJ8Gagnn7YCbPEzWH6g,Taylor Swift,Music,22.30.11,none,46459123,2558956,9640
61,eyy5mqOj-Lc,大湾仔的夜2第1期 完整版大湾仔花式探店趣事不断陈小春吴卓羲初担主厨大任状况百出 Night in the Greater Bay S2 EP1丨HunanTV,2022-11-17,UC1pHFqCMAIHP8gr4lYGtNLA,湖南卫视芒果TV官方频道  China HunanTV Official Channel,Entertainment,22.30.11,湖南卫视大湾仔的夜2|MangoTV 大湾仔的夜2|大湾仔的夜2定档|Dawanzaideye|大湾仔的夜 2 线上看|night in the greater bay season 2|大湾仔的夜2首播|Night in the Greater Bay Season 2|大湾仔的夜第二季|大湾仔的夜 第二季|大湾仔的夜第2季|Night in the Greater Bay Season 2 EP1|大湾仔的夜2 第1期|大湾仔的夜完整版|大湾仔的夜|大湾仔的夜2 EP1|陳小春|大灣仔|大灣仔的夜2|大湾仔的夜2先导片|da wan zai de ye 2|da wan zai de ye|大湾仔的夜2|大湾仔直播|大湾仔|大湾仔的夜1|大湾仔的夜 2|大湾仔的夜 未播|陈小春|night in the greater bay|周柏豪|披荆斩棘|披荆斩棘2|call me by fire season 2|吳卓羲|Call Me By Fire|张智霖|張智霖|披荆斩棘的哥哥|林峯|谢天华|謝天華|林晓峰|林曉峰,480316,3292,405
66,mEovIhaUoIM,Before Vs After Exams,2022-11-13,UCGwcH4qnJ2qM_ZJUSFcAMAA,JianHao Tan,Comedy,22.30.11,jianhao tan|jian hao tan|jianhao|the jianhao tan|thejianhaotan|jian hao|jianhaotan|kim lee|singapore|singaporean|youtuber|youtubers|youtube|types of students|student|students|titan|academy|before|after|during|exam|examinations|exams|test|results|exam results|Madam Soot Beng|Denise|fail|pass|organization|ren yi Xiang|ah boys to men|stupid|mr Alan|regna|bad genius|cheat|cheating|cheating scene|piano|piano scene|cricket|study|studying|Debbie|ben|trev|cries|class t1t5,1708057,44604,6481
67,RTJYRjnpfPo,The Try Guys Make PopTarts Without A Recipe,2022-11-19,UCpi8TJfiA4lKGkaXs__YdBA,The Try Guys,Comedy,22.30.11,try guys|keith|zach|eugene|habersberger|fulmer|kornfeld|yang|buzzfeedvideo|buzzfeed|comedy|education|funny|try|learn|fail|experiment|test|tryceratops|without a recipe|pop tarts|recipe|cooking|pastry|desserts|competition|eating|culinary|food|holiday|cooking show,3683095,161617,13985
68,l0GEfOm5uiA, MrBeasts INSANE 25000 Challenge With Bradley Martyn,2022-11-16,UCOgGwJ2o1mxeS4eVb9_UQaw,FULL SEND Podcast Clips,People & Blogs,22.30.11,podcast clips|the full send podcast|full send|fullsend|podcast|kyle|kyle forgeard|bob menery|nelk|nelkboys|nelk boys|nelk boys podcast|stevewilldoit|new podcast,17892334,1080665,5412
69,rQsEQgltycg,中國多地爆發反封控抗議 民眾這是我們的職責 BBC News 中文,2022-11-28,UCb3TZ4SD_Ys3j4z0-8o6auA,BBC News 中文,News & Politics,22.30.11,BBC|BBC Chinese|BBC中文,1357647,21613,8109
70,wBDUm_6ZHVs,Protests In China LIVE  Tanks Spotted On Road Amid AntiLockdown Protest In China  News18 Live,2022-11-29,UCef1-8eOpJgud7szVPlZQAQ,CNNNews18,News & Politics,22.30.11,china|china covid|china covid news|china zero covid|covid china|china covid cases|china covid outbreak|china covid lockdown|china covid 19|china covid policy|china covid testing|china covid 2022|china covid zero|zero covid china|covid zero china|china covid update|covid back in china|covid cases china|china new covid cases|covid 19 in china|covid in china|zero covid|china covid protests|english news live|cnn news18 live|cnn news live,156732,1742,111
71,m0aG6urHpSI,How Jenna Ortega Became Wednesday Addams  Teen Vogue,2022-11-16,UCr7ZFxNlDvb3waeoTN1_3mA,Teen Vogue,Entertainment,22.30.11,addams family|addams family netflix|addams family reboot|character study|jenna ortega|jenna ortega funny|jenna ortega interview|jenna ortega netflix|jenna ortega teen vogue|jenna ortega wednesday|jenna ortega wednesday addams|netflix|teen vogue|teen vogue character study|wednesday|wednesday addams|wednesday addams family|wednesday netflix,3831981,119273,2284
72,4IHUGAkhVhY,BeraniBeraninya Denny Cagur Gombalin Ussy di Depan Andhika  LAPOR PAK 291122 Part 4,2022-11-29,UC24_Z2L-8Ki183AI9zJJzNQ,TRANS7 OFFICIAL,Entertainment,22.30.11,TRANS7|TRANSMEDIA|TRANS7 LIVESTREAMING|ACARA TRANS7|TRANS7 LIVE|TRANS7 HARI INI|LAPOR PAK|LAPOR PAK TRANS7|LAPOR PAK|ANDRE TAULANY|GILANG GOMBLOH|AYU TING TING|WENDY CAGUR|ANDHIKA PRATAMA|KIKY SAPUTRI|LAPOR PAK HARI INI|LAPOR PAK TERBARU|SITKOM|SITKOM INDONESIA|LAPOR PAK TRANS7|SURYA INSOMNIA|USSY SULISTYAWATI LAPOR PAK|DENNY CAGUR LAPOR PAK|PREDIKSI LAPOR PAK|STEVIE ITEM LAPOR PAK,773925,13536,840
73,vm2BVrV7cwY,Doing Jail Time  Just Saying Episode 45 Ft Titus Low,2022-11-25,UCjs3XxhZPge9trG82_wixGA,The Backstage Bunch,People & Blogs,22.30.11,just saying|real talk|conversation|dew francis|saffron sharpe|jade rasif|munah bagharib|watch cut|people|people videos|storytelling|relationships|Dating|Interviews|couples|exes|love|games|challenges|Ethnic groups|People Interviews|Dares|Truth or Dare|100 ways|blind dates|100 people|experiments|party games|Truth or Drink|HiHo Kids|Hiho|college|100 YOB|100 Years of Beauty|cut|lineup|truth or drink|grandmas|seniors|sex|keisha sarah|Jay park|Shigga Shay,84187,1055,33
74,0lg7NdROYMY,RENTASAN 1260  GEMPAR KINI HADI AWANG GUNAKAN SUKAN BOLA SEPAK SEBAGAI ANALOGI BANTAH TITAH YDPA,2022-11-29,UCQH6GpVoQxosMNiOnAbbkoQ,Jom Channel,News & Politics,22.30.11,pas|umno|pakatan harapan|barisan nasional|jom channel|berita terbaru|berita politik terkini|rentasan berita|tun m|tun dr mahathir|parlimen ke 14|parlimen 2020|bicara kes najib|anwar ibrahim|tun mahathir|tun m dan anwar|politik malaysia|hishamuddin|najib bela diri|lokman adam|rosmah mansor|najib razak|perikatan nasional|kerajaan baru|bersatu|kerajaan pn|ph terkini|bubar parlimen|kkm malaysia|pkp|bantuan prihatin nasional,168572,2621,887
75,7mK9_uBwgUQ,民怨爆發賭爛票集結 綠鐵板區慘勝他直指DPP真正破口57爆新聞,2022-11-29,UCR3asjvr_WAaxwJYEDV_Bfw,東森新聞 CH51,News & Politics,22.30.11,東森|東森新聞|EBC|新聞|news|Ch51|台灣|ㄉㄨㄥ森新聞|東森直播|東森新聞直播|新聞直播|直播新聞|直播|ㄒㄧㄣ新聞直播|東森新聞台|东森|51新聞|新聞 直播|新聞直播|新闻|东森新闻|直播新聞台|東森新聞ch51|線上新聞|九合一|蘇貞昌|蔡英文|王世堅|高嘉瑜|周玉蔻|焦糖|王浩宇|四叉貓|側翼|民進黨|DPP|內閣|黨中央|黨魁|投票|選舉|北北基桃|侯友宜|北北桃交通網|蔣萬安|林佳龍|陳時中|高虹安|林智堅|半導體|沈慧虹|柯建銘|青年票|雙標|政見|綠委|帶職參選|養套殺|貪污|吹哨者|風城|新竹|矽|57爆新聞|57爆新闻|57|57驚爆新聞|57爆新聞|五七爆新聞|徐俊相|東森財經|關鍵時刻|名嘴|政論|政客|內幕|軍事,419288,3038,602
76,8ihBIZ1M_KI,This show is better than the entire MCU shorts,2022-11-13,UCGt7X90Au6BV8rf49BiM6Dg,Ray William Johnson,Comedy,22.30.11,ray william johnson|raywilliamjohnson|raywj|rwj|youtube shorts|nazar|indian serial,22220462,1787375,19209
77,P4LnwRHGIHg,Chess Pro Explains How to Spot Cheaters ft GothamChess  WIRED,2022-11-28,UCftwRNsjfRo08xYE31tkiyw,WIRED,Entertainment,22.30.11,accuracy score|cheating|cheating scandal chess|chess accuracy|chess cheater|chess cheating|chess cheating magnus carlson cheating|chess cheating scandal|currents|elo|hans niemann|hans niemann beads|hans niemann cheater|hans niemann cheating|hans niemann earpiece|hans niemann scandal|hans niemann wired|less rozman|levy rozman|levy rozman cheating|magnus carlsen|magnus carlson cheating scandal|wired,627764,25022,1453
78,rXkRzKwTW5A,完整公開LIVE 九合一選戰 開票全紀錄特別報導,2022-11-26,UC8ROUUjHzEQm-ndb69CX8Ww,台視新聞 TTV NEWS,News & Politics,22.30.11,台視新聞|TTV News|TTV LIVE|台視|新聞|NEWS,2237744,4142,44
79,EPAjd-cIg04,Lindy and Jlo have the funniest prank fails ,2022-11-03,UCx18ywTcohtS9lpNXt8noWQ,Omar Raja  ESPN,Sports,22.30.11,none,118992189,6266370,7732
