index,video_id,title,publishedat,channelid,channeltitle,category,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled
167083,Jxy7UKcSABg,Die VERSCHMELZUNG von Warden  Minecraft Gott  Minecraft Flucht 4 01,2022-11-15,UCfWtqPyBMG_7i33OeeNsZZw,GermanLetsPlay,Gaming,2022-11-21,Minecraft|Mine|Craft|Minecraft Flucht|Minecraft Flucht 4|Flucht|Minecraft Lets Play|Lets Play Minecraft|Lets Play Minecraft|Minecraft Lets Play|1192|Warden|GermanLetsPlay|Paluten,404851,43942,0,3028,https://i.ytimg.com/vi/Jxy7UKcSABg/default.jpg,false,false
167084,_KnWv8HiudU,Mein eigener Laden in Nürnberg   NiklasWilson,2022-11-16,UCI5HTzsSA86P3GHO0Fm5gog,Niklas Wilson,Gaming,2022-11-21,None,161014,16207,0,516,https://i.ytimg.com/vi/_KnWv8HiudU/default.jpg,false,false
167085,zmADLllSxOE,The new 911 Dakar,2022-11-17,UC_BaxRhNREI_V0DVXjXDALA,Porsche,Autos & Vehicles,2022-11-21,911 Carrera|911 Dakar|911 Porsche|911 auto|911 cars|911 models|neue 911|new 911|new 911 Dakar|rally|911|911 dakar|Rallye,297588,17566,0,1052,https://i.ytimg.com/vi/zmADLllSxOE/default.jpg,false,false
167086,CeEu6U_UXlg,Seiler und Speer  Waun da Wind geht,2022-11-17,UClwxxo8vNcVOvenD6_7XzNw,jokebrothersproductions,Music,2022-11-21,seiler und speer|austropop|neu|2022|clown|bernhard speer|christopher seiler|herr speer|seila|august schmölzer|martin oberhauser|wolfgang ambros|wind|ham kummst|gitti|ala bin|soits leben|wien|österreich|horvath|horvathslos,166093,3103,0,206,https://i.ytimg.com/vi/CeEu6U_UXlg/default.jpg,false,false
167087,xUiCqibCGBQ,1986zig  Danke Offizielles Musikvideo,2022-11-15,UCtEI8wuUGSV-WsmE_i0__vA,1986zig,Music,2022-11-21,1986zig|1986|1986zig album|1986zig danke|danke 1986|1986 danke|danke|zweite chance|1986zig albumbox|danke single|zweite chance album|zweite chance 1986zig|Goldraub|keine pause|kontra k|Samra|Silbermond 1986zig|1986zig kontra k,197496,9624,0,952,https://i.ytimg.com/vi/xUiCqibCGBQ/default.jpg,false,false
167088,IamHN8y7D4o,7 vs Wild YouTube Kacke  Der erste Teilnehmer stirbt  Folge 1,2022-11-15,UCKZmirEl03pmXEwsFYjr87Q,TJ  Tim Jacken,People & Blogs,2022-11-21,tj|tim jacken|tj tim jacken|tjs wochenshow|wochenshow|TJs|7 vs wild|youtube kagge|fritz meinecke|sasha huber|knossi|sabirna outdoor|joris|nova|otto,405310,36597,0,1111,https://i.ytimg.com/vi/IamHN8y7D4o/default.jpg,false,false
167089,kg53ObIzNVI,Ich habe keine Angst vor der Geburt,2022-11-16,UCeWYsa2ynPc0VNwqL-vF2wQ,follow mereports,People & Blogs,2022-11-21,2021|2022|aminata belli|baby alarm|beziehung|doku|eltern|erstes baby|erstes kind|familie|follow me|follow me reports|hannah schwanger|hypnobirthing|junge familie|junge mama|junge mutter|kinder kriegen|kinderwunsch|klein aber hannah|liebe|pablo mulemba|reportage|rob bubble|schwanger|schwangerschaft|ssw|trimester,138396,4781,0,444,https://i.ytimg.com/vi/kg53ObIzNVI/default.jpg,false,false
167090,oL0umpPPe-8,Samsungs Dangerous Dominance over South Korea,2022-11-16,UC9RM-iSvTu1uPJb8X5yp3EQ,Wendover Productions,Education,2022-11-21,None,1452090,57047,0,3822,https://i.ytimg.com/vi/oL0umpPPe-8/default.jpg,false,false
167091,hL4uifvyiP8,Sinas Leben bricht nach Dennis Unfall zusammen  TRU DOKU,2022-11-15,UCaDFHuodTr4T1EAg5IXK0NQ,TRU DOKU,People & Blogs,2022-11-21,None,462764,10053,0,896,https://i.ytimg.com/vi/hL4uifvyiP8/default.jpg,false,false
167092,3GEgrwk2b14,Die deutsche Sprache kann so viel Torsten Sträter bei Olafs Klub  MDR SPASSZONE,2022-11-15,UCoBHyjPTvBxt87F6jfiEIEg,MDR SPASSZONE,Comedy,2022-11-21,Gendern|Comedy|Sprache|StandUp Comedy,448851,7494,0,421,https://i.ytimg.com/vi/3GEgrwk2b14/default.jpg,false,false
167093,lWVZOzSzhfE,Lil Tjay  Give You What You Want Official Trailer,2022-11-17,UCEB4a5o_6KfjxHwNMnmj54Q,Lil Tjay,Music,2022-11-21,lil tjay|lil tjay new song|lil tjay new video|give you what you want|giveyouwhatyouwant,163721,8751,0,583,https://i.ytimg.com/vi/lWVZOzSzhfE/default.jpg,false,false
167094,NoKfv_rHh1E,LIVE Full Cristiano Ronaldo interview Part 2  17Nov22,2022-11-17,UCatt7TBjfBkiJWx8khav_Gg,Piers Morgan Uncensored,Entertainment,2022-11-21,ronaldo|piers morgan|cristiano ronaldo|piers morgan cristiano ronaldo|ronaldo interview|ronaldo piers morgan|ronaldo interview full|ronaldo interview piers morgan|cristiano ronaldo interview|cristiano ronaldo interview piers morgan|cristiano ronaldo piers morgan|cristiano ronaldo full interview|piers morgan ronaldo|piers morgan cristiano ronaldo interview|piers morgan ronaldo full interview|manchester united|gary neville|talksport|talktv|live|football|sky sports,2135227,61712,0,4748,https://i.ytimg.com/vi/NoKfv_rHh1E/default.jpg,false,false
167095,lfLQX_WNtQU,Chez Krömer  Zu Gast ExBildChefredakteur Julian Reichelt S07E03,2022-11-14,UCtyFVwXiQUaZNrE_4fE30_A,rbb,People & Blogs,2022-11-21,BildZeitung|Bildjournalismus|Chez Krömer|Christian Drosten|Flüchtlingspolitik|Homöopathie|Julian Reichelt|Julian Reichelt Interview|Kurt Krömer|Sexuelle Belästigung am Arbeitsplatz|Syrien|rbbUntertitelung,1537322,25347,0,8935,https://i.ytimg.com/vi/lfLQX_WNtQU/default.jpg,false,false
167096,HLQ0NCN_Z4Q,15 MIN FULL BODY CARDIO  burn lots of calories  No Equipment I Pamela Reif,2022-11-16,UChVRfsT_ASBZk10o0An7Ucg,Pamela Reif,Sports,2022-11-21,workout|training|abs|sickpack|flat|tummy|stomach|exercise|how to get|home workout|no equipment|sport|body fat|get thin|lose weight|fit|healthy|strong|instagram|keine gewichte|no weight|körpergewicht|pamela rf|muscle|madfit|bauchmuskeln|maddie lymburner|song|good mood|happy|fun|bikini|summer|last minute|Chloe ting|quarantine|cardio|sweat|butt|booty|burn calories|music|hip|marshall|choreo|hiit|high intensity|burn|fat|calorie|fitnessblender|15 min|20 min|körperfett,378805,9673,0,516,https://i.ytimg.com/vi/HLQ0NCN_Z4Q/default.jpg,false,false
167098,TfaMLqEh1qM,Brendan Fraser Breaks Down His Most Iconic Characters  GQ,2022-11-16,UCsEukrAd64fqA7FjwkmZ_Dw,GQ,Film & Animation,2022-11-21,bedazzled|brendan fraser|brendan fraser encino man|brendan fraser films|brendan fraser funny|brendan fraser gq|brendan fraser iconic characters|brendan fraser interview|brendan fraser movies|brendan fraser mummy|brendan fraser the mummy|brendan fraser the whale|celebrity|encino man|film|george of the jungle|gq|gq brendan fraser|gq magazine|gq moty|iconic|iconic characters|man of the year|moty|movies|school ties|the mummy|the whale,4885104,210643,0,15090,https://i.ytimg.com/vi/TfaMLqEh1qM/default.jpg,false,false
167099,slXmb6_tD_8,Emiratos Árabes Unidos 05 Argentina  Amistoso Internacional,2022-11-16,UC72ZaBKI-Bo5fjmWEYonhJw,TyC Sports,Sports,2022-11-21,TyC|Sports|TyC Sports,5781274,77188,0,6567,https://i.ytimg.com/vi/slXmb6_tD_8/default.jpg,false,false
167100,CwdN0PtdwHQ,Vier Freunde Tag  Nacht im Erntestress  Die Nordreportage  NDR,2022-11-15,UClD93z8xWn1EhYYIlavgx9g,NDR aufm Land,People & Blogs,2022-11-21,Bremen|Ernte|Freunde|Landmaschinen|Landwirtschaft|Mais|Maisernte|NDR|NDR Fernsehen|NIedersachsen,221787,3463,0,112,https://i.ytimg.com/vi/CwdN0PtdwHQ/default.jpg,false,false
167101,ig2px7ofKhQ,The Truth About NVIDIAs RTX 4090 Adapters Testing XRay  12VHPWR Failures,2022-11-16,UChIs72whgZI9w6d6FhwGGHA,Gamers Nexus,Gaming,2022-11-21,gamersnexus|gamers nexus|computer hardware|nvidia rtx 4090 12vhpwr|nvidia rtx 4090 16 pin|nvidia rtx 4090 12 pin|nvidia 12 pin safe|nvidia 12vhpwr melting|nvidia 12 pin fire|rtx 4090 fire|pcie 5 cable safe,1070215,68170,0,7210,https://i.ytimg.com/vi/ig2px7ofKhQ/default.jpg,false,false
167102,wFwqfh3nXl4,It Was a Party  Rich Eisen Recaps His Trip to Germany to Call Bucs vs Seahawks PlaybyPlay,2022-11-15,UCqMtxjKnR7ySbEZSs2N-v0Q,The Rich Eisen Show,Sports,2022-11-21,Rich Eisen|Rich Eisen Show|sports|NFL|football|college football|CFP|NBA|basketball|MLB|baseball|pop culture|Roku|NFL Network|Chris Brockman|TJ Jefferson|Del Tufo|Super Bowl|NFL Draft|Buccaneers|Bucs|Tom Brady|Seahawks|Pete Carroll|Munich|Germany|NFL Germany,188613,4509,0,435,https://i.ytimg.com/vi/wFwqfh3nXl4/default.jpg,false,false
167103,YIbDOR0L48U,Stray Kids Rate Each Others WILD Fashion Choices  Post It or Ghost It  Seventeen,2022-11-16,UC0IXvMUUPeYNVGe88ieMDEg,Seventeen,Howto & Style,2022-11-21,stray kids|stray kids comeback|kpop idols|스트레이 키즈|stray kids react|stray kids reaction|stray kids interview|changbin|stray kids 2022|stray kids new music|lee know|stray kids music video|boy band|kpop|stray kids music|stray kids funny|stray kids funny moments|bang chan|stray kids game|stray kids album|stray kids post it or ghost it|post it or ghost it|17 magazine stray kids|stray kids seventeen interview|seventeen magazine|seventeen mag youtube,554042,70912,0,2254,https://i.ytimg.com/vi/YIbDOR0L48U/default.jpg,false,false
167104,V-gECyFJe3U,Polizei machtlos Wer stoppt Stalker  STRG_F,2022-11-15,UCfa7jJFYnn3P5LdJXsFkrjw,STRG_F,People & Blogs,2022-11-21,None,315389,7394,0,1411,https://i.ytimg.com/vi/V-gECyFJe3U/default.jpg,false,false
167105,dCAOvLGtIyY,WMVorschau So stark sind die deutschen Gegner  Gruppe E,2022-11-15,UCFQ0gYcbnWh5pFgg7VCjTlw,Manu Thiele,Sports,2022-11-21,Fußball|Fußball News|Transfer|Transfer News|Manu Thiele|zdf|sportstudio|sportstudio fussball|WM 2022|Weltmeister|Weltmeisterschaft|WM Vorschau|WM Prognose|WM Favorit|Deutschland|Spanien|DFB|Costa Rica|Japan|Sergio Busquets|Antonio Rüdiger|Niclas Füllkrug|Deutsche Nationalmannschaft|Hansi Flick|Jamal Musiala|Takefusa Kubo|Ayase Ueda|Wataru Endo|Jewison Bennette|Anthony Contreras|Keylor Navas|Pedri|Gavi|Thiago|Sergio Ramos,157871,6317,0,654,https://i.ytimg.com/vi/dCAOvLGtIyY/default.jpg,false,false
167106,evUfG3lrk5U,What Happens If A Star Explodes Near The Earth,2022-11-15,UCHnyfMqiRRG1u-2MsSQLbXA,Veritasium,Education,2022-11-21,veritasium|science|physics,2613166,124514,0,4892,https://i.ytimg.com/vi/evUfG3lrk5U/default.jpg,false,false
167107,qxMqWHCTqGM,Earth Views from Artemis I Mission to the Moon,2022-11-16,UCLA_DiR1FfKNvjuUpBHmylQ,NASA,Science & Technology,2022-11-21,None,1301787,31649,0,0,https://i.ytimg.com/vi/qxMqWHCTqGM/default.jpg,true,false
167108,LfFJdw54IHk,Das NEUE GEFÄNGNIS  Minecraft FLUCHT 4 01,2022-11-15,UCOzqhzAIw4JTJIMkDTfLnkg,Paluten,Gaming,2022-11-21,Minecraft|Mine|Craft|Minecraft Flucht|Minecraft Flucht 4|Flucht|Minecraft Lets Play|Lets Play Minecraft|Lets Play Minecraft|Minecraft Lets Play|1192|Warden|GermanLetsPlay|Paluten,412223,40371,0,2253,https://i.ytimg.com/vi/LfFJdw54IHk/default.jpg,false,false
167109,VfLxs6kPK5M,Pokemon Scarlet and Violet InDepth Review,2022-11-17,UCfAPTv1LgeEWevG8X_6PUOQ,GameXplain,Gaming,2022-11-21,GameXplain|Pokemon|Pokemon SV|Pokemon Scarlet|Pokemon Violet|Pokemon Scarlet and Violet|Pokemon Review|Pokemon Scarlet Review|Pokemon Violet Review|Pokemon scarlet and violet review|nintendo|pokemon switch review|Nintendo Switch,128119,3019,0,1090,https://i.ytimg.com/vi/VfLxs6kPK5M/default.jpg,false,false
167110,7zqNL-nzYfI,I tested 9 Gadgets that Think Different,2022-11-17,UCMiJRAwDNSNzuYeN2uWa0pA,Mrwhosetheboss,Science & Technology,2022-11-21,gadgets|cheap gadgets|tech|unboxing|mkbhd|tiktok|technology|smartphones|marques brownlee|best gadgets|best gifts|tech gifts|gadget|cool|cool stuff|fun|christmas|best tech|2023 tech|2023,2929464,134157,0,4855,https://i.ytimg.com/vi/7zqNL-nzYfI/default.jpg,false,false
167111,wqD7TFkTyaY,Die Zerstörung des Amateurfußballs  mit Nico Heymer I X Gründe I frontal,2022-11-15,UCDw0K7K658-ztRuCn2mn0Kw,frontal,News & Politics,2022-11-21,frontal|frontal21|frontal 21|zdf frontal|zdf|Nico Heymer|Onefootball|Fußball|Gehälter|Gehaltsobergrenze|Gehälter Fußball|Milliardenspiel|Milliardenspiel Amateurfussball|Amateur Fußball|Fussball|Fußball|Geld Fussball|Geld Fußball|Schwarzgeld Fußball|Bezahlung Fußball|Bezahlung Fussball|bundesliga gehalt|bundesliga geld|spielerberater|kreisliga|amateurliga|Correctiv|ARD|reportage|Doku|Ilka Brecht|zdf doku,182266,5502,0,631,https://i.ytimg.com/vi/wqD7TFkTyaY/default.jpg,false,false
167112,YkZvwVf7F9k,STAYCステイシー POPPY MV,2022-11-16,UCPuXEvuQxa9Sj_9J1LaUB6g,STAYC Japan Official,Music,2022-11-21,STAYC|POPPY|MV,2313420,175725,0,9005,https://i.ytimg.com/vi/YkZvwVf7F9k/default.jpg,false,false
167113,aYXEa27IszY,Helga  Marianne  Tempolimit auf der Autobahn,2022-11-14,UCr3LVdbgOcW4NZEpo0VHnxw,Freshtorge,Comedy,2022-11-21,freshaltefolie|freshtorge|torge|samstorg|sketch|comedy|lustig|funny,320850,16593,0,772,https://i.ytimg.com/vi/aYXEa27IszY/default.jpg,false,false
167114,5oeJJDGJQiM,Artemis I Trajectory Burn en Route to the Moon,2022-11-16,UCLA_DiR1FfKNvjuUpBHmylQ,NASA,Science & Technology,2022-11-21,None,1173213,23967,0,0,https://i.ytimg.com/vi/5oeJJDGJQiM/default.jpg,true,false
167115,rn9poTtd7wU,CRAZY  Erkenne den VOLLJÄHRIGEN  Nahim Sky,2022-11-15,UCdwBSk4eeBrfJT7Dgoyv_yw,Nahim Sky,Entertainment,2022-11-21,None,560263,26865,0,1436,https://i.ytimg.com/vi/rn9poTtd7wU/default.jpg,false,false
167116,zAOTfB46jRY,PlayboyParadise Er will alle Bachelor in Paradise 2022 Folge 2,2022-11-14,UC8pjLJQfWP2K2FpEzBAkCrg,mirellativegal,Entertainment,2022-11-21,Mirellativegal|Mirella|bachelor in paradise|bachelor in paradise 2022|rtl plus|bachelor 2022|tv now|rtl |bachelor in paradise folge 2|bip folge 2|bip|bip 2022|bachelor in paradise ganze folge|mirella bachelor in paradise|mirella bip|mirellativegal bip|mirellativegal bachelor in paradise|bachelor in paradise reaction|PlayboyParadise Er will alle Bachelor in Paradise 2022 Folge 2,247151,10789,0,571,https://i.ytimg.com/vi/zAOTfB46jRY/default.jpg,false,false
167156,eEmVApb4INU,Ich werde Papa ,2022-11-20,UCbXZYanZEfJ1xzwFcBOGm3Q,AviveHD,People & Blogs,2022-11-22,Ich werde Papa |ich|werde|papa|avivehd papa|avive papa|ich werde vater|eltern|wir werden eltern|daddy|whos your daddy|reallife,303570,44731,0,5566,https://i.ytimg.com/vi/eEmVApb4INU/default.jpg,false,false
167118,18DrzafxxdI,ABSOLUTER SCHOCKER,2022-11-17,UCseNUrq7mUUWqTspr4QJ9eg,Dr Julian Hosp  Bitcoin Aktien Gold und Co,Science & Technology,2022-11-21,cryptofit|Dr Julian Hosp|Julian Hosp Bitcoin|Cake DeFi|Bitcoin kaufen|Julian Hosp DeFi|Bitcoin deutsch|REICHTUM MIT BITCOIN|bitcoin news|bitcoin crash|bitcoins kaufen|geld verdienen|bitcoin news deutsch aktuell|julian hosp|krypto news deutsch|bitcoin erklärt|Top Altcoin|was ist bitcoin|finanzielle freiheit|bitcoin kaufen deutsch|bitcoin dr julian hosp|bitcoin julian hosp|krypto news|bitcoin 2022,47958,2875,0,203,https://i.ytimg.com/vi/18DrzafxxdI/default.jpg,false,false
167119,KWterDbJKjY,The Monarchy Last Week Tonight with John Oliver HBO,2022-11-14,UC3XTzVzaHQEd30rQbuvCtTQ,LastWeekTonight,Entertainment,2022-11-21,None,4324917,126413,0,9204,https://i.ytimg.com/vi/KWterDbJKjY/default.jpg,false,false
167120,HdyoHvBuN8Y,Kinder ferngesteuert im Kiosk  Mitarbeiter Prank,2022-11-14,UCMx67Q1xiYdoN5WeYPveANw,DER KIOSK,People & Blogs,2022-11-21,der kiosk|heyaaron|aaron troschke|aaron kiosk|marvin wildhage|prank|kiosk|späti|berlin|weißensee,120508,7449,0,131,https://i.ytimg.com/vi/HdyoHvBuN8Y/default.jpg,false,false
167121,18b17Z3HX8M,Shyhrete Behluli  Jem bo gjyshe jem bo vjehrra  Gezuar 2023,2022-11-14,UCSXLKP6DGZKFNq-HzCydJnw,Shyhrete Behluli,Music,2022-11-21,baresha|baresha music|bareshamusic|shyhrete behluli|shyhrete|Shyhrete Behluli|Shyhrete Behluli  Jem bo gjyshe|jem bo vjehrra|jem bo gjyshe jem bo vjehrra|shyhrete jem bo gjyshe jem bo vjehrra,842177,5255,0,239,https://i.ytimg.com/vi/18b17Z3HX8M/default.jpg,false,false
167122,dAQBo9BGRdA,Pokémon Scarlet  Pokémon Violet  Overview Trailer  Nintendo Switch,2022-11-15,UCGIY_O-8vW4rfX98KlMkvRg,Nintendo of America,Gaming,2022-11-21,nintendo|game|gameplay|fun|video game|action|adventure|rpg|play|switch|nintendo switch,1541811,44223,0,0,https://i.ytimg.com/vi/dAQBo9BGRdA/default.jpg,false,false
167123,N3QHb-202gg,Season 01 Battle Pass Trailer  Call of Duty Modern Warfare II  Warzone 20,2022-11-15,UC9YydG57epLqxA9cTzZXSeQ,Call of Duty,Gaming,2022-11-21,call of duty|cod|activision|battle pass|warzone2|warzoneII|call of duty season 01|battle pass trailer|battle game|free for all|battle royale|last man standing|squad|teams|legacy|stats|matches|memories|memorialize|greatest hits|immortalized|your greatest hits immortalized|kills|wins|battle|pass|cod battle pass|battle pass official trailer|call of duty battle pass|battle pass cod|season 01|weapon blueprints|modern warfare|warzone|cod warzone,896388,29748,0,3272,https://i.ytimg.com/vi/N3QHb-202gg/default.jpg,false,false
167124,I2n1IfkiusI,WÄHLE NICHT DIE FALSCHE TREPPE Minecraft,2022-11-14,UC5IufHwNyk--NEesT2vq3TQ,BroxCraft,Gaming,2022-11-21,Minecraft|Deutsch|ohBrox|BroxPlayz|Brox Spiel|Spiele|Gaming|minecraft mods|mods|BroxCraft|Robrox|brox minecraft|minecraft treppe|minecraft|WÄHLE NICHT DIE FALSCHE TREPPE,193093,5232,0,40,https://i.ytimg.com/vi/I2n1IfkiusI/default.jpg,false,false
167125,lrH_TJ87cwg,Der DÜMMSTE Fliegt FINALE  mit Knossi Eligella Papaplatte Rewi angelehnt an PietSmiet,2022-11-15,UC2EKkc5krBCtafHrRpQ4-xQ,Reved,Entertainment,2022-11-21,Reved|Reaktion|Reagieren|lustig|reved reagiert|reved reaktion|reved twitch,461969,28525,0,752,https://i.ytimg.com/vi/lrH_TJ87cwg/default.jpg,false,false
167126,CthiUBFQsII,tagesschau 2000 Uhr 15112022,2022-11-15,UC5NOEUbkLheQcaaRldYW5GA,tagesschau,News & Politics,2022-11-21,None,196910,2560,0,1462,https://i.ytimg.com/vi/CthiUBFQsII/default.jpg,false,false
167127,0ryxwPHIMLs,Undercover unter Reichsbürgern,2022-11-13,UCh24_9600fCJemez4RgoOmw,Marvin,Entertainment,2022-11-21,marvin|marvin wildhage|marvin influencer|hydro hype|a hole|marvin doktortitel|Königreich Deutschland|Reichsbürger|Peter Fitzek|Lutherstadt Wittenberg|Bärwalde|Sachsen|Tobias Ginsburg|spiegeltv,796077,58662,0,2693,https://i.ytimg.com/vi/0ryxwPHIMLs/default.jpg,false,false
167128,HEIV_nYNzNo,The NFLs First Germany Game Is EXACTLY What They Want International Games To Be  Pat McAfee Reacts,2022-11-14,UCxcTeAKWJca6XyJ37_ZoKIQ,The Pat McAfee Show,Sports,2022-11-21,pat mcafee|podcast|sports|nfl|ncaa|football|for the brand|punter|kicker|pat mcafee show|american football|nfl news|pat mcafee clips|pat mcafee reacts|pat mcafee highlights|pat mcafee live|pat mcafee show live|pat mcafee podcast|the pat mcafee show|nfl germany 2022|nfl germany|nfl germany country roads|nfl germany crowd|nfl germany sweet caroline|nfl germany game|nfl germany take me home|nfl germany fans|nfl munich,312360,5906,0,1001,https://i.ytimg.com/vi/HEIV_nYNzNo/default.jpg,false,false
167129,KPQVej9-9Fc,MONTES RIFT FUNKTIONIERT WIRKLICH  VLOG 31,2022-11-14,UC6lv714giE5fvmlUhS3d9gg,HoneyPuu,Entertainment,2022-11-21,honeypuu|isa|honeypuu reaction|reaction|reaktion|onpoint|on|point|mehr anzeigen|honeypuu reagiert|reagiert auf|honeypuu highlights|highlights|stream highlights|disneyland|disney|land|mit sascha|unsympathisch|vlog|unsympathisch vlog|isa vlog|sascha vlog|kann es aber nicht|sascha|twitch|con|twitchcon|elena|elena kamperi|konzert|horrorcamp|europapark|fortnite|dance|emote|MONTES RIFT FUNKTIONIERT WIRKLICH|vlog 31,294462,19579,0,148,https://i.ytimg.com/vi/KPQVej9-9Fc/default.jpg,false,false
167130,caVoqAfdkYQ,Do these mental health products even do anything,2022-11-14,UCTSRIY3GLFYIpkR2QwyeklA,Drew Gooden,Comedy,2022-11-21,drew gooden|comedy|commentary|reaction|vine|drew gooden vine|road work ahead guy|parody|rant|cringe,2725753,161707,0,9734,https://i.ytimg.com/vi/caVoqAfdkYQ/default.jpg,false,false
167131,awwCj4NnGdk,Warum schiessen wir Atommüll nicht einfach ins Weltall,2022-11-13,UCwRH985XgMYXQ6NxXDo8npw,Dinge Erklärt  Kurzgesagt,Education,2022-11-21,None,996562,43294,0,2712,https://i.ytimg.com/vi/awwCj4NnGdk/default.jpg,false,false
167132,Nqq_XJ2kVkU,I ranked every one of Ashs Championship Teams,2022-11-15,UC9OZkS1Mhl5UvKSiPrYqsxg,WolfeyVGC,Gaming,2022-11-21,Wolfey|Pokemon|VGC|Wolfe Glick|Competitive Pokemon|Pokemon VGC|twitch|pokemon nuzlocke|nuzlocke|hardcore nuzlocke|smallant|ludwig|pokemon challenge|pokemon challenges|alpharad|wolfeyvgc|purplecliffe|pm7|pokemen7|mandjtv|shiny pokemon|pokemon scarlet|pokemon violet|scarlet|violet|scarlet and violet|fuecoco|quaxly|sprigatito|ash ketchum|anime|ash ketchum pokemon world champion|ash ketchum champion|ash beats leon|ash vs leon|ash world champion|ash ketchum pokemon,625908,28929,0,2360,https://i.ytimg.com/vi/Nqq_XJ2kVkU/default.jpg,false,false
167133,6nhh9Mlvl0w,EINMAL SPORT INTERSPORT  Trailer,2022-10-17,UC33lJz129KzPeEVPISigM1Q,INTERSPORT Deutschland,Sports,2022-11-21,None,312525,59,0,16,https://i.ytimg.com/vi/6nhh9Mlvl0w/default.jpg,false,false
167134,wq_vY-CUusA,Artemis launch,2022-11-16,UCD9nZ3qeRGbPuHJaJduiQxA,WESH 2 News,News & Politics,2022-11-21,Orlando,105827,1191,0,0,https://i.ytimg.com/vi/wq_vY-CUusA/default.jpg,true,false
167135,WrmbNxCc7co,Das Team hinter 7vsWild,2022-11-14,UCdTt6nTzvK96D6TDCGEBkSg,DAVE,Entertainment,2022-11-21,Dave|friedrich,1508231,86318,0,2241,https://i.ytimg.com/vi/WrmbNxCc7co/default.jpg,false,false
167136,BZY8gpzLKxQ,EScooterChaos in Deutschland Unterwegs mit Polizei und Ordnungsamt  stern TV,2022-11-15,UC2cJbBzyHM48MVFB6eOW9og,stern TV,Entertainment,2022-11-21,stern TV|sternTV|stern TV RTL|stern TV Reportage|RTL|Reportage|Reportagen|Doku|Dokumentation|Doku Deutsch|Reportage Deutsch|Deutsch|TV|TV Sendung|Television Program Media Genre|2022|ElektroRoller|EScooter|ERoller|Ordnungsamt|Polizei|Straßenverkehr|Verkehrteilnehmer,585716,4920,0,1431,https://i.ytimg.com/vi/BZY8gpzLKxQ/default.jpg,false,false
167173,x08ZTt4hIio,FORMCHECK 5 WEEKS OUT PUSH DAY w COACH,2022-11-20,UCpTQ3wtr2BSG1J9VESsDOwA,Urs Kalecinski,Sports,2022-11-22,Urs kalecinski|miraclebear|urs|formcheck|posing|olympia|push|chest|day|weeks out|form|body|shape|arms|reps|for|stefan kienzl|coach,142969,9260,0,456,https://i.ytimg.com/vi/x08ZTt4hIio/default.jpg,false,false
167137,xIZSKbblly8,Gangster und deutsche Bonzen  Woher der Hype um Carlo Colucci  HYPECULTURE,2022-11-14,UCgX2BKyyzTbzoRqILzlMgKg,HYPECULTURE,Education,2022-11-21,CCN GRAFFITTI und BAYERN | Woher der Hype um Carlo Colucci || HYPECULTURE|Carlo colucci|hype um Carlo|bunte pullover|Deutschrap Klassiker|Cosby sweater|high und hungrig pullover|bushido pullover|fler carlo|graffitti berlin|writer bunte pullover|Berliner bunter pullover|CARLO COXXX NUTTEN|Krimineller dresscode|stress ohne Grund|carlo hype|carlo colucci doku|dokumentation hypeculture|Mode aus der Unterwelt|Hypeculture|Hype Culture|Hype|Culture|HipHop|ccn,171466,5344,0,436,https://i.ytimg.com/vi/xIZSKbblly8/default.jpg,false,false
167138,cTwEjPE7Pa8,England  Iran Highlights mit LiveKommentar  FIFA WM 2022 Gruppenphase  MAGENTA TV,2022-11-21,UChr7ZXDFiPOEl543HM4Aj8g,MAGENTA SPORT,Sports,2022-11-22,MAGENTA|TV|SPORT|FUSSBALL|WM|FIFA|2022|LIVE|WELTMEISTERSCHAFT|HIGHLIGHTS|SPIEL|ENGLAND|IRAN,231900,1763,0,233,https://i.ytimg.com/vi/cTwEjPE7Pa8/default.jpg,false,false
167139,23fTvQZyOak,Senegal  Niederlande Highlights mit LiveKommentar  FIFA WM 2022 Gruppenphase  MAGENTA TV,2022-11-21,UChr7ZXDFiPOEl543HM4Aj8g,MAGENTA SPORT,Sports,2022-11-22,MAGENTA|TV|SPORT|FUSSBALL|WM|FIFA|2022|LIVE|WELTMEISTERSCHAFT|HIGHLIGHTS|SPIEL|senegal|niederlande|holland|senegal niederlande|niederlande senegal|senegal vs niederlande|niederlande vs senegal,89280,813,0,88,https://i.ytimg.com/vi/23fTvQZyOak/default.jpg,false,false
167140,Yd8VMCFbEcs,FußballWM Alles was abgefckt ist,2022-11-21,UCXup1ITuwbY5r_Gn2K2_TXA,Renzo,Entertainment,2022-11-22,Rezo Stream|Rezo Highlight|Rezo best of|livestream highlights|rezo|renzo|Rezo reagiert|FußballWM|Rezo Fußball|Katar|Katar WM|Rezo Katar|Katar Fußball|WM|Rezo WM|FIFA,463539,74170,0,4321,https://i.ytimg.com/vi/Yd8VMCFbEcs/default.jpg,false,false
